time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
19220426,0,1,1,0,0,-987,42,-152,-61,-305,116,-945,126,-229,1013,-262,-958,0,3,2,8241,live,unknown
19242626,22200,1,1,1,0,-983,5,-129,330,-793,-262,-959,-61,-123,806,-848,-1129,0,15,2202,6543,live,unknown
19263999,21373,1,1,2,0,-937,-113,-131,1733,-958,-2368,-955,-38,-182,1099,-458,-2759,0,15,3575,3858,live,unknown
19283115,19116,1,1,3,0,-1021,135,-225,189,775,-1129,-1058,181,-162,-104,1312,1385,0,15,2691,3545,live,unknown
19301715,18600,1,1,4,0,-996,43,-112,116,134,1428,-981,38,-177,-702,-43,403,0,15,1291,3745,live,unknown
19320426,18711,1,1,5,0,-984,60,-156,-684,824,1025,-953,-51,-83,49,-421,134,0,15,2,3889,live,unknown
19340425,19999,1,1,6,0,-987,-19,-107,1019,-836,-256,-1011,77,-133,500,-232,739,0,15,1,2634,live,unknown
19360426,20001,1,1,7,0,-992,88,-128,-494,134,1642,-965,35,-107,-439,-6,1324,0,15,2,1327,live,unknown
19380425,19999,1,1,8,0,-948,50,-99,-24,-934,452,-965,35,-107,-439,-6,1324,0,3,1,8047,live,unknown
19402416,21991,1,1,9,0,-940,-19,-98,330,-690,201,-956,-18,-105,525,-610,-12,0,15,1992,6342,live,unknown
19423388,20972,1,1,10,0,-985,42,-154,262,-104,299,-1010,90,-186,348,586,867,0,15,2964,4099,live,unknown
19442093,18705,1,1,11,0,-1016,92,-144,104,726,1056,-1012,72,-106,-146,232,781,0,15,1669,4192,live,unknown
19460993,18900,1,1,12,0,-1009,53,-116,-226,-134,403,-1008,51,-131,-183,-67,421,0,15,569,3986,live,unknown
19480426,19433,1,1,13,0,-1003,44,-132,-214,61,635,-999,32,-123,-311,-31,684,0,15,2,3340,live,unknown
19500426,20000,1,1,14,0,-996,32,-117,-415,-189,720,-988,24,-115,-391,-342,623,0,15,2,2142,live,unknown
19520426,20000,1,1,15,0,-993,16,-114,-61,-262,275,-988,24,-115,-391,-342,623,0,3,2,8046,live,unknown
19542702,22276,1,1,16,0,-997,38,-116,-421,92,37,-994,42,-114,-452,201,12,0,15,2278,6774,live,unknown
19563708,21006,1,1,17,0,-985,33,-109,-287,244,-67,-981,22,-110,-55,281,-226,0,15,3284,4571,live,unknown
19582715,19007,1,1,18,0,-982,21,-119,55,409,-281,-982,22,-127,24,525,-323,0,15,2291,4364,live,unknown
19601393,18678,1,1,19,0,-985,24,-128,6,562,-427,-992,38,-127,-37,525,-549,0,15,969,4485,live,unknown
19620426,19033,1,1,20,0,-995,59,-126,-128,458,-531,-992,66,-124,-140,366,-403,0,15,2,4081,live,unknown
19640425,19999,1,1,21,0,-985,57,-124,-43,256,-293,-977,46,-125,43,146,-201,0,15,1,2882,live,unknown
19660426,20001,1,1,22,0,-974,43,-128,55,49,-98,-975,52,-129,67,-12,67,0,15,2,1678,live,unknown
19680426,20000,1,1,23,0,-979,57,-112,-79,-140,317,-975,52,-129,67,-12,67,0,3,2,8135,live,unknown
19702216,21790,1,1,24,0,-980,61,-104,-476,-342,409,-993,55,-141,-183,-256,409,0,15,1792,6900,live,unknown
19724019,21803,1,1,25,0,-999,51,-149,183,-98,342,-997,63,-129,-31,-159,385,0,15,3595,3787,live,unknown
19742115,18096,1,1,26,0,-995,67,-128,-275,-256,409,-988,61,-141,-256,-134,262,0,15,1691,4544,live,unknown
19761428,19313,1,1,27,0,-981,62,-145,-134,-61,195,-976,63,-143,-31,-61,220,0,15,1004,3920,live,unknown
19780426,18998,1,1,28,0,-970,60,-137,67,-110,226,-969,63,-132,134,-140,220,0,15,2,3780,live,unknown
19800426,20000,1,1,29,0,-970,70,-130,116,-92,244,-972,69,-129,79,-61,226,0,15,2,2523,live,unknown
19820425,19999,1,1,30,0,-976,65,-129,98,-67,146,-981,68,-129,79,-61,226,0,7,1,8043,live,unknown
