time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
138072491,0,1,2,0,0,34,-16,-984,-6,49,24,-143,-145,1004,-12,0,-43,0,15,68250,855,live,unknown
138094269,21778,1,2,1,0,34,-16,-988,-18,67,24,-143,-147,1010,18,-24,-43,0,15,11800,868,live,unknown
138116569,22300,1,2,2,0,33,-16,-983,-6,37,31,-142,-146,1005,-61,49,-49,0,15,12300,868,live,unknown
138138785,22216,1,2,3,0,34,-16,-985,-31,61,31,-142,-147,1006,12,-18,-43,0,15,12200,900,live,unknown
138161069,22284,1,2,4,0,35,-16,-984,-6,49,31,-142,-148,1008,-24,24,-43,0,15,12300,868,live,unknown
138183185,22116,1,2,5,0,34,-16,-987,-6,67,31,-143,-147,1010,-18,12,-37,0,15,12100,900,live,unknown
138205485,22300,1,2,6,0,33,-16,-986,0,55,31,-142,-146,1009,-31,31,-43,0,15,12300,900,live,unknown
138227685,22200,1,2,7,0,34,-16,-984,-24,67,31,-143,-146,1006,12,-6,-37,0,15,12200,900,live,unknown
138249939,22254,1,2,8,0,34,-16,-988,6,61,31,-142,-147,1010,-37,31,-43,0,15,12276,856,live,unknown
138272238,22299,1,2,9,0,35,-15,-985,0,55,31,-141,-147,1006,-37,24,-43,0,15,12299,856,live,unknown
138294534,22296,1,2,10,0,34,-16,-986,-12,73,24,-142,-148,1010,12,-12,-37,0,15,12296,856,live,unknown
138316968,22434,1,2,11,0,35,-16,-986,0,55,31,-141,-146,1009,-31,12,-43,0,15,12429,867,live,unknown
138339085,22117,1,2,12,0,34,-16,-986,0,55,31,-143,-147,1007,-31,18,-43,0,15,12100,900,live,unknown
138361285,22200,1,2,13,0,34,-16,-984,-24,73,31,-142,-148,1009,12,-12,-37,0,15,12200,900,live,unknown
138383791,22506,1,2,14,0,33,-16,-986,6,43,31,-144,-148,1011,-49,43,-37,0,15,12500,913,live,unknown
138405869,22078,1,2,15,0,34,-16,-982,-12,61,31,-143,-146,1005,6,-24,-43,0,15,12100,868,live,unknown
138428069,22200,1,2,16,0,35,-16,-988,-12,49,31,-141,-147,1010,-49,37,-43,0,15,12200,868,live,unknown
138450269,22200,1,2,17,0,34,-15,-984,-18,67,31,-143,-146,1006,-31,18,-43,0,15,12200,868,live,unknown
138472469,22200,1,2,18,0,33,-16,-985,-18,61,31,-143,-147,1009,-24,12,-43,0,15,12200,868,live,unknown
138494668,22199,1,2,19,0,34,-15,-988,0,49,31,-143,-148,1009,-37,24,-43,0,15,12200,867,live,unknown
138516785,22117,1,2,20,0,34,-16,-982,-31,67,31,-142,-146,1004,0,-6,-43,0,15,12100,900,live,unknown
138538985,22200,1,2,21,0,34,-16,-988,-24,67,31,-143,-147,1013,-37,37,-43,0,15,12200,900,live,unknown
138561269,22284,1,2,22,0,34,-15,-982,-6,55,24,-142,-146,1005,-55,43,-49,0,15,12300,868,live,unknown
138583469,22200,1,2,23,0,34,-16,-989,-18,67,24,-143,-148,1011,12,-12,-37,0,15,12200,868,live,unknown
138605669,22200,1,2,24,0,34,-16,-984,-6,49,31,-143,-146,1004,-31,18,-43,0,15,12200,868,live,unknown
138627868,22199,1,2,25,0,35,-16,-987,-18,61,31,-143,-147,1008,-6,0,-43,0,15,12200,867,live,unknown
138649985,22117,1,2,26,0,33,-17,-986,-12,55,31,-142,-146,1009,-24,18,-43,0,15,12100,900,live,unknown
138672268,22283,1,2,27,0,35,-16,-982,-18,61,31,-142,-145,1006,-6,0,-43,0,15,12300,867,live,unknown
138694485,22217,1,2,28,0,34,-16,-988,0,55,24,-142,-147,1011,-31,24,-43,0,15,12200,900,live,unknown
138716685,22200,1,2,29,0,33,-15,-984,-24,61,31,-142,-147,1005,0,-6,-43,0,15,12200,900,live,unknown
138738885,22200,1,2,30,0,35,-16,-987,-6,55,31,-143,-148,1010,-43,-1526,-43,0,15,12200,900,live,unknown
138761169,22284,1,2,31,0,34,-16,-981,-12,37,31,-140,-146,1004,-31,18,-43,0,15,12300,868,live,unknown
