time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
600803012,0,1,34,0,0,-985,38,-122,-262,-220,67,-979,110,-144,-92,73,67,0,3,2,8095,live,unknown
600824943,21931,1,34,1,0,-993,36,-156,0,-159,153,-988,38,-125,-342,-214,183,0,15,1933,5999,live,unknown
600845631,20688,1,34,2,0,-988,51,-121,-439,-513,220,-987,52,-140,-391,-482,183,0,15,2621,4113,live,unknown
600864638,19007,1,34,3,0,-984,43,-146,-378,-372,128,-984,36,-142,-354,-415,140,0,15,1628,3908,live,unknown
600883315,18677,1,34,4,0,-983,29,-137,-275,-513,159,-982,26,-139,-226,-525,165,0,15,305,3988,live,unknown
600903012,19697,1,34,5,0,-979,25,-141,-195,-458,122,-975,23,-136,-128,-476,-24,0,15,2,3025,live,unknown
600923011,19999,1,34,6,0,-980,33,-134,-98,-562,-122,-991,54,-142,-159,-555,-12,0,15,1,1878,live,unknown
600943011,20000,1,34,7,0,-997,69,-146,-317,-183,427,-991,54,-142,-159,-555,-12,0,3,1,8104,live,unknown
600965604,22593,1,34,8,0,-989,50,-120,-372,-244,354,-987,44,-114,-385,-360,250,0,15,2594,6177,live,unknown
600986615,21011,1,34,9,0,-990,50,-115,-452,-415,226,-990,59,-122,-555,-372,311,0,15,3605,3912,live,unknown
601005415,18800,1,34,10,0,-984,58,-126,-568,-281,348,-982,51,-121,-464,-305,330,0,15,2405,3912,live,unknown
601024315,18900,1,34,11,0,-983,43,-115,-360,-366,305,-984,37,-115,-317,-409,281,0,15,1305,3757,live,unknown
601043115,18800,1,34,12,0,-987,36,-116,-287,-385,244,-990,40,-119,-262,-317,226,0,15,105,3757,live,unknown
601063011,19896,1,34,13,0,-990,47,-123,-256,-262,201,-988,55,-128,-220,-220,189,0,15,1,2601,live,unknown
601083011,20000,1,34,14,0,-985,58,-131,-128,-140,208,-984,58,-130,-6,-61,208,0,15,1,1340,live,unknown
601103012,20001,1,34,15,0,-988,60,-125,37,92,232,-984,58,-130,-6,-61,208,0,3,2,8067,live,unknown
601125017,22005,1,34,16,0,-983,60,-117,-12,165,226,-979,55,-119,31,153,171,0,15,2007,6350,live,unknown
601146002,20985,1,34,17,0,-977,52,-127,31,171,159,-977,52,-138,-49,244,146,0,15,2992,4090,live,unknown
601164880,18878,1,34,18,0,-977,54,-144,-104,348,122,-980,58,-142,-37,391,85,0,15,1870,4002,live,unknown
601183797,18917,1,34,19,0,-984,61,-140,116,323,49,-987,64,-139,214,336,12,0,15,787,3766,live,unknown
