time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
295471912,0,1,15,0,0,-845,537,-92,409,458,159,-846,514,-137,-299,37,-18,0,3,2,8137,live,unknown
295493833,21921,1,15,1,0,-845,529,-80,159,256,183,-848,531,-89,6,208,195,0,15,1923,5714,live,unknown
295513811,19978,1,15,2,0,-852,533,-100,37,232,208,-855,532,-105,183,262,183,0,15,1901,4511,live,unknown
295532715,18904,1,15,3,0,-854,531,-104,311,250,122,-849,531,-97,385,183,73,0,15,805,4407,live,unknown
295551912,19197,1,15,4,0,-847,530,-90,391,18,85,-852,530,-90,195,-128,159,0,15,2,3879,live,unknown
295571912,20000,1,15,5,0,-858,527,-98,43,-214,226,-860,523,-109,183,-189,165,0,15,2,2736,live,unknown
295591912,20000,1,15,6,0,-858,524,-112,464,-24,55,-852,531,-108,659,165,-24,0,15,2,1416,live,unknown
295611912,20000,1,15,7,0,-846,540,-93,659,226,12,-852,531,-108,659,165,-24,0,3,2,8167,live,unknown
295634036,22124,1,15,8,0,-849,527,-90,378,67,-43,-852,528,-95,287,55,-110,0,15,2126,6270,live,unknown
295654724,20688,1,15,9,0,-855,530,-95,433,31,-153,-858,526,-104,543,226,-366,0,15,2814,4328,live,unknown
295673628,18904,1,15,10,0,-853,522,-109,751,812,-690,-844,519,-81,854,806,-854,0,15,1718,4279,live,unknown
295692822,19194,1,15,11,0,-844,512,-43,85,262,-848,-851,510,-44,-1178,-500,-769,0,15,912,3834,live,unknown
295711911,19089,1,15,12,0,-847,535,-83,-1703,-806,-568,-839,544,-99,-1349,-977,-24,0,15,1,3538,live,unknown
295731912,20001,1,15,13,0,-862,488,-100,-1257,-1038,24,-881,458,-135,-1178,-317,-574,0,15,2,2202,live,unknown
295751911,19999,1,15,14,0,-860,504,-167,1434,946,-476,-844,532,-146,-1178,-317,-574,0,7,1,8020,live,unknown
