time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
2269355029,0,1,58,0,0,-870,302,-265,519,-739,-1575,-871,297,-262,488,-775,-1508,0,15,1,7268,live,unknown
2269377322,22293,1,58,1,0,-871,295,-262,464,-751,-1410,-873,294,-262,342,-708,-1270,0,15,2294,3725,live,unknown
2269396415,19093,1,58,2,0,-877,293,-264,165,-690,-1135,-884,295,-266,43,-665,-989,0,15,1387,3429,live,unknown
2269415131,18716,1,58,3,0,-897,298,-266,55,-671,-830,-911,301,-266,92,-696,-714,0,15,103,3387,live,unknown
2269435029,19898,1,58,4,0,-922,303,-263,134,-702,-659,-930,302,-257,171,-732,-647,0,15,1,2288,live,unknown
2269455029,20000,1,58,5,0,-934,299,-250,183,-934,-671,-934,296,-245,171,-732,-647,0,7,1,8041,live,unknown
2269478011,22982,1,58,6,0,-934,291,-237,366,-1013,-665,-937,285,-230,439,-983,-653,0,15,2983,6257,live,unknown
2269499850,21839,1,58,7,0,-940,276,-220,464,-940,-677,-940,264,-212,482,-928,-708,0,15,4822,3218,live,unknown
2269518440,18590,1,58,8,0,-943,255,-210,598,-952,-702,-951,249,-214,824,-989,-671,0,15,3412,3320,live,unknown
2269537136,18696,1,58,9,0,-959,247,-216,989,-1001,-629,-965,244,-213,989,-1001,-610,0,15,2108,3423,live,unknown
2269556143,19007,1,58,10,0,-968,240,-203,964,-977,-623,-969,235,-194,1038,-995,-641,0,15,1115,3216,live,unknown
2269575030,18887,1,58,11,0,-969,228,-187,1141,-1062,-635,-970,222,-183,1166,-1117,-592,0,15,2,3022,live,unknown
2269595029,19999,1,58,12,0,-972,222,-183,1190,-1147,-537,-974,223,-178,1166,-1190,-470,0,15,1,1877,live,unknown
2269615057,20028,1,58,13,0,-976,218,-160,1129,-1318,-586,-974,223,-178,1166,-1190,-470,0,3,29,8139,live,unknown
2269638515,23458,1,58,14,0,-972,207,-152,1154,-1416,-757,-968,203,-148,1141,-1428,-806,0,15,3487,5276,live,unknown
2269659631,21116,1,58,15,0,-963,201,-144,1086,-1447,-854,-958,198,-139,1038,-1434,-940,0,15,4603,2963,live,unknown
2269678315,18684,1,58,16,0,-951,198,-132,1007,-1324,-1062,-943,201,-122,983,-1312,-1154,0,15,3287,3076,live,unknown
2269697116,18801,1,58,17,0,-934,204,-119,946,-1306,-1166,-929,199,-128,958,-1233,-1190,0,15,2088,2968,live,unknown
2269715815,18699,1,58,18,0,-929,192,-121,1099,-1086,-1312,-931,198,-96,1227,-1013,-1367,0,15,787,3067,live,unknown
2269735030,19215,1,58,19,0,-934,214,-92,1166,-1062,-1276,-944,217,-126,1080,-977,-1202,0,15,2,2653,live,unknown
2269755029,19999,1,58,20,0,-958,205,-152,1215,-690,-1300,-961,205,-136,1160,-452,-1373,0,15,1,1450,live,unknown
2269775029,20000,1,58,21,0,-963,227,-124,220,-635,-952,-961,205,-136,1160,-452,-1373,0,3,1,8141,live,unknown
2269798534,23505,1,58,22,0,-975,203,-172,-140,-134,-842,-979,196,-176,-305,92,-787,0,15,3506,4863,live,unknown
2269818931,20397,1,58,23,0,-977,193,-178,-397,85,-659,-971,192,-183,-409,37,-531,0,15,3903,3214,live,unknown
2269837315,18384,1,58,24,0,-965,194,-194,-311,79,-433,-959,198,-203,-140,232,-336,0,15,2287,3629,live,unknown
