time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
2434560357,0,1,65,0,0,-953,-132,-234,494,-500,-1245,-958,-128,-208,317,-653,-1184,0,15,41,1372,live,unknown
2434580318,19961,1,65,1,0,-973,-106,-233,12,-1099,-1147,-958,-128,-208,317,-653,-1184,0,3,2,8091,live,unknown
2434603722,23404,1,65,2,0,-954,-109,-195,189,-830,-1086,-954,-113,-170,24,-1349,-940,0,15,3406,4914,live,unknown
2434624418,20696,1,65,3,0,-958,-127,-183,-43,-1697,-793,-960,-142,-208,98,-1544,-732,0,15,4102,2963,live,unknown
2434643118,18700,1,65,4,0,-960,-145,-214,183,-1190,-690,-957,-139,-203,92,-1044,-629,0,15,2802,2964,live,unknown
2434661818,18700,1,65,5,0,-956,-135,-200,49,-1178,-592,-962,-132,-213,238,-1263,-623,0,15,1502,3075,live,unknown
2434680619,18801,1,65,6,0,-974,-126,-223,470,-1074,-677,-988,-119,-212,500,-720,-726,0,15,303,3074,live,unknown
2434700318,19699,1,65,7,0,-996,-115,-185,275,-525,-781,-997,-123,-166,67,-732,-879,0,15,2,2172,live,unknown
2434720357,20039,1,65,8,0,-970,-132,-153,513,-934,-1056,-997,-123,-166,67,-732,-879,0,3,41,8087,live,unknown
2434743702,23345,1,65,9,0,-955,-137,-149,885,-1306,-653,-949,-155,-143,824,-1202,-580,0,15,3386,5698,live,unknown
2434765025,21323,1,65,10,0,-946,-166,-129,702,-1117,-629,-949,-165,-122,604,-1172,-653,0,15,4709,3165,live,unknown
2434784025,19000,1,65,11,0,-953,-162,-127,586,-1233,-610,-956,-160,-131,598,-1202,-519,0,15,3709,2907,live,unknown
2434802722,18697,1,65,12,0,-958,-161,-128,623,-1208,-433,-960,-165,-124,598,-1270,-397,0,15,2406,3011,live,unknown
2434821410,18688,1,65,13,0,-964,-170,-121,470,-1239,-391,-969,-171,-116,366,-1221,-299,0,15,1094,3071,live,unknown
2434840322,18912,1,65,14,0,-973,-170,-106,122,-1172,-128,-974,-173,-93,-275,-1160,24,0,15,6,3011,live,unknown
2434860317,19995,1,65,15,0,-980,-177,-85,-598,-1270,122,-987,-176,-83,-806,-1343,201,0,15,1,1759,live,unknown
2434880318,20001,1,65,16,0,-991,-175,-83,-1013,-1373,281,-987,-176,-83,-806,-1343,201,0,3,2,8100,live,unknown
2434903642,23324,1,65,17,0,-991,-183,-87,-879,-1324,323,-987,-181,-74,-940,-1178,372,0,15,3326,5331,live,unknown
2434924642,21000,1,65,18,0,-984,-181,-61,-928,-1178,397,-982,-190,-59,-775,-1233,323,0,15,4326,3016,live,unknown
2434943329,18687,1,65,19,0,-979,-198,-61,-555,-1062,177,-977,-202,-58,-281,-763,24,0,15,3013,3189,live,unknown
2434962031,18702,1,65,20,0,-975,-199,-47,-244,-604,-67,-969,-194,-36,-458,-635,-98,0,15,1715,3230,live,unknown
2434980729,18698,1,65,21,0,-964,-193,-38,-751,-745,-122,-961,-193,-49,-861,-739,-85,0,15,413,3336,live,unknown
2435000317,19588,1,65,22,0,-958,-194,-66,-928,-610,-24,-955,-193,-76,-775,-378,-18,0,15,1,2488,live,unknown
2435020318,20001,1,65,23,0,-950,-192,-62,-616,-37,-256,-946,-190,-40,-775,-378,-18,0,7,2,8053,live,unknown
2435043413,23095,1,65,24,0,-945,-194,-70,-488,330,-531,-935,-190,-79,-214,494,-543,0,15,3097,6277,live,unknown
2435065318,21905,1,65,25,0,-928,-179,-79,-92,439,-342,-936,-178,-89,0,391,-159,0,15,5002,3244,live,unknown
2435083631,18313,1,65,26,0,-951,-182,-98,98,610,-189,-967,-180,-94,140,946,-348,0,15,3315,3730,live,unknown
2435102435,18804,1,65,27,0,-977,-176,-82,140,1123,-482,-984,-177,-76,323,946,-537,0,15,2119,3558,live,unknown
2435121331,18896,1,65,28,0,-977,-176,-78,623,568,-549,-963,-169,-84,-43,476,-464,0,15,1015,3407,live,unknown
2435140317,18986,1,65,29,0,-962,-174,-90,49,311,-421,-968,-184,-89,372,305,-476,0,15,1,3216,live,unknown
2435160358,20041,1,65,30,0,-971,-195,-89,940,214,-574,-963,-203,-82,1208,354,-763,0,15,42,2033,live,unknown
2435180318,19960,1,65,31,0,-949,-201,-59,830,183,-793,-963,-203,-82,1208,354,-763,0,3,2,8081,live,unknown
2435203342,23024,1,65,32,0,-964,-200,-109,684,-146,-616,-968,-205,-127,879,31,-586,0,15,3026,5959,live,unknown
2435224610,21268,1,65,33,0,-967,-203,-120,1044,153,-555,-965,-196,-108,1056,24,-433,0,15,4294,3492,live,unknown
2435243410,18800,1,65,34,0,-963,-190,-110,1080,-238,-281,-959,-185,-125,1105,-366,-134,0,15,3094,3421,live,unknown
2435262625,19215,1,65,35,0,-956,-188,-138,1068,-134,-67,-960,-200,-131,1074,165,-232,0,15,2309,3007,live,unknown
2435281110,18485,1,65,36,0,-968,-205,-112,897,299,-421,-974,-204,-115,897,226,-421,0,15,794,3323,live,unknown
2435300318,19208,1,65,37,0,-970,-204,-115,1074,262,-323,-971,-203,-97,1196,61,-67,0,15,2,2915,live,unknown
2435320318,20000,1,65,38,0,-981,-209,-104,1282,-293,134,-988,-214,-117,1135,-201,140,0,15,2,1605,live,unknown
2435340318,20000,1,65,39,0,-998,-195,-98,476,43,-6,-988,-214,-117,1135,-201,140,0,3,2,8057,live,unknown
2435362913,22595,1,65,40,0,-991,-192,-94,519,-513,177,-987,-202,-105,873,-586,269,0,15,2597,5956,live,unknown
2435384231,21318,1,65,41,0,-981,-208,-115,1263,-464,299,-977,-209,-120,1508,-262,281,0,15,3915,3333,live,unknown
2435403232,19001,1,65,42,0,-972,-207,-121,1678,-43,214,-964,-203,-113,1685,275,92,0,15,2916,3186,live,unknown
2435421727,18495,1,65,43,0,-954,-193,-94,1501,641,-6,-945,-171,-64,757,958,31,0,15,1411,3489,live,unknown
2435440318,18591,1,65,44,0,-947,-155,-50,0,818,262,-957,-157,-60,-763,635,580,0,15,2,3687,live,unknown
2435460318,20000,1,65,45,0,-962,-174,-88,-671,98,891,-956,-179,-112,-378,104,952,0,15,2,2323,live,unknown
2435480317,19999,1,65,46,0,-957,-162,-104,-525,287,922,-980,-152,-81,-378,104,952,0,7,1,8063,live,unknown
2435503311,22994,1,65,47,0,-1005,-146,-105,-787,-360,696,-990,-152,-135,-568,-165,580,0,15,2995,6323,live,unknown
2435525418,22107,1,65,48,0,-978,-156,-143,-177,165,458,-974,-156,-134,262,305,385,0,15,5102,2963,live,unknown
2435543727,18309,1,65,49,0,-971,-155,-124,421,195,433,-972,-159,-130,507,73,525,0,15,3411,3453,live,unknown
2435562327,18600,1,65,50,1,-985,-149,-99,232,427,537,-990,-144,-104,6,348,513,0,15,2011,2528,live,unknown
2435599707,37380,1,65,51,1,-993,-140,-115,-134,409,427,-990,-135,-120,-250,574,323,0,15,19391,3753,live,unknown
2435618929,19222,1,65,52,1,-985,-136,-119,-385,720,214,-984,-145,-119,-403,690,122,0,15,18613,3336,live,unknown
2435637725,18796,1,65,53,1,-980,-156,-128,-208,531,55,-975,-161,-140,49,458,31,0,15,17409,3339,live,unknown
