time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
501563034,0,1,22,0,0,-1011,175,-196,-1282,488,49,-1007,185,-196,37,-73,-24,0,7,2,8023,live,unknown
501585117,22083,1,22,1,0,-987,170,-168,-1776,336,146,-979,163,-178,-1776,-6,287,0,15,2085,7094,live,unknown
501607217,22100,1,22,2,0,-973,155,-203,-1624,-342,476,-968,150,-229,-1385,-427,531,0,15,4185,3742,live,unknown
501626217,19000,1,22,3,0,-966,147,-241,-1068,-214,433,-972,148,-234,-714,31,262,0,15,3185,3538,live,unknown
501644816,18599,1,22,4,0,-984,164,-217,-488,146,73,-1005,195,-190,-574,18,-67,0,15,1784,3634,live,unknown
501663347,18531,1,22,5,0,-1019,222,-160,-989,-586,-128,-1009,225,-145,-1270,-1343,-85,0,15,315,3954,live,unknown
501683033,19686,1,22,6,0,-1000,190,-147,-1624,-2185,-226,-1000,133,-172,-1831,-2545,-745,0,15,1,2899,live,unknown
501703034,20001,1,22,7,0,-996,100,-211,-1904,-1996,-1440,-990,104,-221,-1752,-1215,-1758,0,15,2,1693,live,unknown
501723033,19999,1,22,8,0,-978,114,-199,-1172,-830,-1385,-990,104,-221,-1752,-1215,-1758,0,3,1,8100,live,unknown
501746500,23467,1,22,9,0,-976,77,-161,-1239,-928,-1691,-981,64,-140,-995,-1123,-1941,0,15,3468,5133,live,unknown
501767144,20644,1,22,10,0,-988,42,-126,-793,-1392,-2179,-994,25,-123,-909,-1575,-2380,0,15,4112,3289,live,unknown
501786205,19061,1,22,11,0,-997,23,-129,-1135,-1788,-2429,-998,24,-148,-1196,-1935,-2368,0,15,3173,3026,live,unknown
501805103,18898,1,22,12,0,-992,12,-166,-1019,-1880,-2301,-985,-5,-168,-446,-1807,-2313,0,15,2071,2931,live,unknown
501823828,18725,1,22,13,0,-979,-19,-157,421,-1599,-2301,-976,-34,-129,989,-1312,-2289,0,15,796,2945,live,unknown
