time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
2283683789,0,1,60,0,0,-949,219,-199,1410,171,-73,-954,220,-166,67,1007,677,0,7,2,8042,live,unknown
2283706105,22316,1,60,1,0,-960,273,-145,-43,-330,244,-962,271,-172,110,-317,244,0,15,2318,7044,live,unknown
2283728215,22110,1,60,2,0,-967,271,-191,159,67,146,-969,285,-185,208,403,110,0,15,4428,3736,live,unknown
2283747093,18878,1,60,3,0,-965,298,-170,238,427,110,-953,304,-161,208,269,104,0,15,3306,3521,live,unknown
2283765529,18436,1,60,4,0,-936,299,-161,220,73,73,-918,288,-164,256,-61,37,0,15,1742,3943,live,unknown
2283784136,18607,1,60,5,0,-906,273,-168,287,-183,6,-899,255,-174,360,-336,6,0,15,349,4081,live,unknown
2283803789,19653,1,60,6,0,-898,230,-179,433,-482,-18,-902,206,-183,555,-580,-67,0,15,2,3225,live,unknown
2283823789,20000,1,60,7,0,-912,192,-188,708,-604,-98,-926,188,-191,812,-537,-104,0,15,2,2001,live,unknown
2283843789,20000,1,60,8,0,-957,204,-187,781,177,-195,-926,188,-191,812,-537,-104,0,3,2,8174,live,unknown
2283866825,23036,1,60,9,0,-992,228,-163,659,696,-232,-1001,234,-155,549,824,-311,0,15,3038,5842,live,unknown
2283887919,21094,1,60,10,0,-1002,234,-150,372,885,-409,-1001,229,-154,153,848,-470,0,15,4132,3546,live,unknown
2283907038,19119,1,60,11,0,-998,221,-170,-31,775,-464,-995,218,-188,-153,861,-446,0,15,3251,3120,live,unknown
2283925419,18381,1,60,12,0,-992,223,-191,-208,946,-403,-987,231,-184,-250,897,-348,0,15,1632,3539,live,unknown
2283944434,19015,1,60,13,0,-979,231,-175,-262,739,-311,-973,221,-168,-330,500,-305,0,15,647,3324,live,unknown
2283963789,19355,1,60,14,0,-967,208,-166,-482,208,-293,-962,202,-175,-580,-31,-269,0,15,2,2769,live,unknown
2283983789,20000,1,60,15,0,-956,204,-188,-629,-110,-226,-954,206,-198,-537,-73,-208,0,15,2,1460,live,unknown
2284003788,19999,1,60,16,0,-946,212,-152,37,18,-446,-954,206,-198,-537,-73,-208,0,3,1,8131,live,unknown
2284026714,22926,1,60,17,0,-935,234,-184,-43,-49,-238,-940,220,-187,330,-18,-342,0,15,2927,5476,live,unknown
2284047445,20731,1,60,18,0,-944,225,-163,201,55,-305,-951,238,-150,-146,-122,-116,0,15,3658,3546,live,unknown
2284066245,18800,1,60,19,0,-956,235,-162,-354,-275,-6,-955,224,-180,-433,-140,-12,0,15,2458,3545,live,unknown
2284085045,18800,1,60,20,0,-951,218,-181,-378,122,-49,-943,219,-166,-250,110,-24,0,15,1258,3439,live,unknown
2284103838,18793,1,60,21,0,-937,225,-155,-146,-214,61,-936,231,-161,-116,-513,208,0,15,51,3446,live,unknown
