time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
844427952,0,1,44,0,0,-936,279,-269,-482,519,623,-930,297,-283,-562,555,525,0,15,2,1713,live,unknown
844447951,19999,1,44,1,0,-926,311,-278,-195,1013,415,-930,297,-283,-562,555,525,0,3,1,8048,live,unknown
844470707,22756,1,44,2,0,-923,311,-254,-726,403,592,-921,302,-262,-751,464,635,0,15,2757,5847,live,unknown
844491445,20738,1,44,3,0,-919,289,-264,-671,500,598,-915,278,-265,-696,580,598,0,15,3495,3963,live,unknown
844510425,18980,1,44,4,0,-912,269,-267,-757,635,641,-913,263,-270,-757,616,665,0,15,2475,3620,live,unknown
844528935,18510,1,44,5,0,-917,262,-274,-708,568,641,-920,268,-280,-586,494,598,0,15,985,3911,live,unknown
844547958,19023,1,44,6,0,-920,275,-284,-433,446,562,-919,278,-286,-250,421,537,0,15,8,3644,live,unknown
844567951,19993,1,44,7,0,-919,277,-285,-61,397,500,-920,278,-283,67,397,488,0,15,1,2451,live,unknown
844587952,20001,1,44,8,0,-922,281,-278,128,397,513,-922,284,-273,67,397,488,0,7,2,8010,live,unknown
844610215,22263,1,44,9,0,-922,292,-270,-43,323,458,-923,302,-269,-73,238,543,0,15,2265,7129,live,unknown
844632107,21892,1,44,10,0,-914,305,-269,-171,49,690,-908,297,-273,-262,-67,647,0,15,4157,3978,live,unknown
844650913,18806,1,44,11,0,-911,282,-279,-372,-18,439,-910,275,-281,-482,37,153,0,15,2963,3917,live,unknown
844669713,18800,1,44,12,0,-904,275,-287,-458,24,98,-903,280,-296,-238,140,177,0,15,1763,3917,live,unknown
844688513,18800,1,44,13,0,-909,287,-297,-12,336,262,-913,292,-286,-18,415,177,0,15,563,3917,live,unknown
844707952,19439,1,44,14,0,-912,300,-280,-153,336,37,-911,299,-281,-73,287,-67,0,15,2,3171,live,unknown
844727951,19999,1,44,15,0,-909,288,-283,-43,250,-189,-908,284,-282,-92,238,-311,0,15,1,1966,live,unknown
844747951,20000,1,44,16,0,-907,283,-275,-317,299,-439,-908,284,-282,-92,238,-311,0,3,1,8141,live,unknown
