time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
495732338,0,1,21,0,0,-966,37,-191,-195,-177,-79,-964,32,-192,-49,-159,-116,0,15,2,2846,live,unknown
495752338,20000,1,21,1,0,-964,37,-190,24,-104,-165,-966,45,-188,-6,-122,-195,0,15,2,1652,live,unknown
495772338,20000,1,21,2,0,-973,49,-201,18,-134,-244,-966,45,-188,-6,-122,-195,0,3,2,8034,live,unknown
495794731,22393,1,21,3,0,-974,56,-194,18,-18,-195,-974,59,-188,-43,-24,-183,0,15,2395,6204,live,unknown
495815513,20782,1,21,4,0,-975,59,-183,-79,-37,-201,-976,54,-180,-79,-73,-226,0,15,3177,4215,live,unknown
495834429,18916,1,21,5,0,-976,48,-179,-134,-134,-244,-976,43,-178,-232,-159,-256,0,15,2093,3994,live,unknown
495853549,19120,1,21,6,0,-977,40,-177,-348,-171,-250,-978,34,-178,-415,-232,-256,0,15,1213,3608,live,unknown
495872337,18788,1,21,7,0,-978,28,-182,-464,-275,-281,-975,25,-184,-519,-299,-311,0,15,1,3686,live,unknown
495892338,20001,1,21,8,0,-971,25,-183,-543,-317,-354,-968,24,-181,-549,-366,-372,0,15,2,2370,live,unknown
495912356,20018,1,21,9,0,-968,22,-179,-549,-525,-415,-970,21,-182,-549,-366,-372,0,7,20,8040,live,unknown
495935229,22873,1,21,10,0,-977,23,-178,-482,-458,-385,-981,29,-171,-439,-458,-354,0,15,2893,6428,live,unknown
495956919,21690,1,21,11,0,-986,36,-166,-409,-525,-311,-987,39,-168,-433,-568,-269,0,15,4583,3539,live,unknown
495975834,18915,1,21,12,0,-984,38,-176,-458,-586,-238,-979,36,-184,-482,-635,-220,0,15,3498,3368,live,unknown
495994415,18581,1,21,13,0,-977,35,-187,-494,-641,-195,-979,34,-185,-415,-610,-153,0,15,2079,3640,live,unknown
496013319,18904,1,21,14,0,-985,31,-175,-220,-568,-153,-992,28,-165,-140,-555,-177,0,15,983,3428,live,unknown
496032337,19018,1,21,15,0,-996,26,-161,-269,-586,-201,-998,24,-165,-452,-604,-208,0,15,1,3211,live,unknown
496052337,20000,1,21,16,0,-1000,23,-172,-519,-574,-195,-1002,24,-177,-464,-519,-208,0,15,1,2018,live,unknown
496072337,20000,1,21,17,0,-1005,35,-176,-348,-372,-287,-1002,24,-177,-464,-519,-208,0,3,1,8083,live,unknown
496095525,23188,1,21,18,0,-1005,48,-177,-372,-305,-336,-1002,49,-173,-311,-275,-372,0,15,3189,5667,live,unknown
496116821,21296,1,21,19,0,-998,46,-166,-287,-287,-415,-993,41,-161,-299,-317,-433,0,15,4485,3173,live,unknown
496135345,18524,1,21,20,0,-989,32,-159,-256,-360,-458,-986,22,-156,-104,-439,-507,0,15,3009,3393,live,unknown
496154038,18693,1,21,21,0,-981,19,-157,12,-476,-549,-979,15,-158,6,-385,-598,0,15,1702,3503,live,unknown
496172337,18299,1,21,22,0,-976,5,-140,-37,-250,-684,-972,0,-114,-165,-385,-775,0,15,1,3891,live,unknown
496192338,20001,1,21,23,0,-972,3,-137,-317,-549,-812,-979,-1,-185,31,-256,-800,0,15,2,2737,live,unknown
496212338,20000,1,21,24,0,-984,-1,-177,342,92,-763,-986,13,-141,238,-140,-641,0,15,2,1473,live,unknown
496232338,20000,1,21,25,0,-985,19,-166,110,-385,-726,-986,13,-141,238,-140,-641,0,3,2,8210,live,unknown
496255302,22964,1,21,26,0,-975,10,-165,342,-18,-757,-975,6,-149,391,-140,-696,0,15,2966,5519,live,unknown
496275613,20311,1,21,27,0,-978,1,-143,409,-299,-665,-980,-3,-145,433,-330,-671,0,15,3277,3892,live,unknown
496294313,18700,1,21,28,0,-981,-2,-144,391,-281,-665,-982,3,-140,323,-281,-641,0,15,1977,3959,live,unknown
496313013,18700,1,21,29,0,-983,6,-138,293,-342,-604,-983,8,-140,311,-403,-568,0,15,677,4091,live,unknown
496332338,19325,1,21,30,0,-982,10,-143,317,-446,-513,-980,10,-145,256,-464,-452,0,15,2,3454,live,unknown
496352338,20000,1,21,31,0,-978,9,-145,201,-464,-403,-977,8,-148,262,-439,-348,0,15,2,2320,live,unknown
496372356,20018,1,21,32,0,-975,7,-151,397,-299,-238,-972,5,-151,262,-439,-348,0,7,20,8040,live,unknown
496394929,22573,1,21,33,0,-968,10,-146,488,-275,-116,-967,10,-139,385,-220,-31,0,15,2593,6556,live,unknown
496416346,21417,1,21,34,0,-967,2,-118,348,-244,12,-966,1,-117,348,-446,-12,0,15,4010,4015,live,unknown
496434936,18590,1,21,35,0,-974,6,-157,543,-354,67,-978,4,-156,562,128,146,0,15,2600,4223,live,unknown
496453743,18807,1,21,36,0,-982,14,-117,195,73,262,-986,24,-120,92,-275,354,0,15,1407,4105,live,unknown
496472337,18594,1,21,37,0,-985,20,-145,146,-165,317,-984,15,-156,201,61,311,0,15,1,4365,live,unknown
496492338,20001,1,21,38,0,-986,13,-152,232,128,360,-984,14,-144,244,122,391,0,15,2,3048,live,unknown
496512338,20000,1,21,39,0,-984,18,-143,275,165,415,-983,22,-143,299,250,427,0,15,2,1761,live,unknown
496532338,20000,1,21,40,0,-984,24,-136,250,269,403,-983,22,-143,299,250,427,0,3,2,8142,live,unknown
496554809,22471,1,21,41,0,-982,20,-137,110,305,421,-984,17,-137,55,305,421,0,15,2473,6276,live,unknown
496575806,20997,1,21,42,0,-985,14,-137,43,275,397,-985,15,-138,37,256,348,0,15,3470,4077,live,unknown
496594519,18713,1,21,43,0,-984,21,-140,18,262,287,-985,31,-142,6,262,238,0,15,2183,4112,live,unknown
496613041,18522,1,21,44,0,-987,38,-142,-18,220,214,-988,40,-142,-49,177,195,0,15,705,4332,live,unknown
