time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
507128412,0,1,23,0,0,-985,-22,-130,-372,-61,232,-984,-18,-135,-494,6,275,0,15,2,1586,live,unknown
507148412,20000,1,23,1,0,-984,-16,-138,-354,-31,385,-984,-18,-135,-494,6,275,0,3,2,8150,live,unknown
507171025,22613,1,23,2,0,-976,-37,-143,-98,134,531,-974,-56,-125,-122,439,641,0,15,2615,5979,live,unknown
507192022,20997,1,23,3,0,-971,-70,-88,-183,494,696,-970,-65,-86,-214,342,629,0,15,3612,3783,live,unknown
507210733,18711,1,23,4,0,-976,-48,-125,-6,507,519,-983,-30,-133,140,806,531,0,15,2323,3772,live,unknown
507229245,18512,1,23,5,0,-990,-8,-120,-18,818,690,-999,7,-129,-201,702,952,0,15,835,4116,live,unknown
507248412,19167,1,23,6,0,-1000,12,-151,-275,787,1117,-995,21,-163,-299,873,1270,0,15,2,3636,live,unknown
507268412,20000,1,23,7,0,-991,31,-158,-433,580,1392,-986,29,-153,-629,98,1385,0,15,2,2489,live,unknown
507288411,19999,1,23,8,0,-984,16,-154,-531,-208,1245,-985,-5,-158,-629,98,1385,0,7,1,8026,live,unknown
507311133,22722,1,23,9,0,-978,-43,-131,385,165,1184,-978,-53,-113,580,140,1117,0,15,2723,6629,live,unknown
507332641,21508,1,23,10,0,-979,-55,-116,360,73,1038,-979,-41,-128,79,153,977,0,15,4231,3863,live,unknown
507351115,18474,1,23,11,0,-980,-16,-136,-61,275,934,-983,7,-143,55,366,867,0,15,2705,4194,live,unknown
507369807,18692,1,23,12,0,-986,21,-147,232,421,781,-988,28,-151,330,433,726,0,15,1397,4191,live,unknown
507388615,18808,1,23,13,0,-989,33,-151,317,421,696,-990,38,-150,226,372,671,0,15,205,4182,live,unknown
507408412,19797,1,23,14,0,-991,41,-150,171,317,635,-992,41,-151,153,238,574,0,15,2,3181,live,unknown
