time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
605970245,0,1,35,0,0,-985,80,-136,-73,-366,336,-987,80,-138,-134,-403,330,0,15,2,4510,live,unknown
605990245,20000,1,35,1,0,-987,78,-140,-159,-403,323,-988,78,-139,-153,-397,336,0,15,2,3305,live,unknown
606010245,20000,1,35,2,0,-989,78,-135,-146,-403,354,-988,78,-131,-165,-433,354,0,15,2,1996,live,unknown
606030245,20000,1,35,3,0,-980,58,-116,-104,-574,85,-988,78,-131,-165,-433,354,0,3,2,8119,live,unknown
606053000,22755,1,35,4,0,-999,82,-135,-238,-598,275,-994,84,-144,-336,-378,507,0,15,2757,6184,live,unknown
606074013,21013,1,35,5,0,-984,73,-136,-208,-287,427,-984,71,-120,-67,-378,287,0,15,3770,3972,live,unknown
606092813,18800,1,35,6,0,-991,73,-114,-85,-482,244,-997,75,-117,-140,-439,256,0,15,2570,3972,live,unknown
606111613,18800,1,35,7,0,-996,82,-118,-116,-348,281,-991,91,-118,-98,-330,311,0,15,1370,3861,live,unknown
606130398,18785,1,35,8,0,-986,91,-115,-177,-305,342,-982,82,-96,-336,-275,360,0,15,155,3876,live,unknown
606150245,19847,1,35,9,0,-979,75,-88,-519,-287,372,-980,72,-120,-458,-171,378,0,15,2,2825,live,unknown
606170245,20000,1,35,10,0,-983,68,-146,-122,146,409,-982,75,-128,-61,269,488,0,15,2,1573,live,unknown
606190245,20000,1,35,11,0,-987,108,-114,-220,24,568,-982,75,-128,-61,269,488,0,3,2,8082,live,unknown
606212612,22367,1,35,12,0,-980,98,-133,-98,354,494,-974,91,-126,-12,378,482,0,15,2369,6267,live,unknown
606233413,20801,1,35,13,0,-969,90,-121,12,372,488,-966,91,-121,49,378,500,0,15,3170,4101,live,unknown
606252096,18683,1,35,14,0,-965,90,-123,140,391,476,-965,89,-125,238,421,446,0,15,1853,4269,live,unknown
606270913,18817,1,35,15,0,-966,89,-126,299,464,421,-969,90,-126,323,476,403,0,15,670,4252,live,unknown
606290244,19331,1,35,16,0,-972,93,-126,330,470,366,-976,99,-127,311,476,336,0,15,1,3648,live,unknown
