time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
2240642118,0,1,54,0,0,-897,297,-312,43,-153,-31,-857,351,-368,18,-79,-128,0,3,2,8081,live,unknown
2240664400,22282,1,54,1,0,-895,313,-339,140,79,18,-895,302,-336,55,98,-24,0,15,2284,6192,live,unknown
2240685307,20907,1,54,2,0,-893,302,-333,-55,92,0,-892,309,-332,-61,31,55,0,15,3191,4081,live,unknown
2240704025,18718,1,54,3,0,-892,310,-334,-12,0,61,-892,309,-335,24,-6,43,0,15,1909,4109,live,unknown
2240722549,18524,1,54,4,0,-891,309,-335,24,-37,37,-891,310,-335,6,-85,37,0,15,433,4398,live,unknown
2240742118,19569,1,54,5,0,-891,309,-334,-31,-98,37,-891,307,-332,-73,-85,43,0,15,2,3655,live,unknown
2240762117,19999,1,54,6,0,-890,305,-331,-92,-55,24,-889,303,-330,-61,-43,0,0,15,1,2331,live,unknown
2240782156,20039,1,54,7,0,-890,303,-331,-67,-43,-37,-890,303,-333,-61,-43,0,0,7,40,8039,live,unknown
2240804613,22457,1,54,8,0,-890,303,-331,-85,-49,-67,-889,303,-332,-55,-92,-98,0,15,2497,6904,live,unknown
2240826512,21899,1,54,9,0,-889,305,-335,-37,-104,-116,-890,306,-336,-49,-98,-116,0,15,4396,3629,live,unknown
2240845406,18894,1,54,10,0,-890,307,-334,-79,-98,-104,-891,308,-332,-104,-98,-104,0,15,3290,3594,live,unknown
2240864302,18896,1,54,11,0,-891,306,-331,-116,-92,-98,-891,304,-332,-104,-85,-104,0,15,2186,3429,live,unknown
2240883102,18800,1,54,12,0,-891,302,-335,-104,-92,-116,-891,300,-335,-73,-49,-128,0,15,986,3429,live,unknown
2240902118,19016,1,54,13,0,-891,299,-334,-55,-31,-116,-891,300,-332,-43,-24,-110,0,15,2,3217,live,unknown
2240922118,20000,1,54,14,0,-892,301,-330,-18,-24,-104,-892,302,-329,12,-18,-92,0,15,2,1905,live,unknown
2240942117,19999,1,54,15,0,-892,302,-329,6,-24,-37,-892,302,-329,12,-18,-92,0,3,1,8077,live,unknown
2240964642,22525,1,54,16,0,-892,302,-326,-61,-49,-31,-892,302,-328,-61,-61,-24,0,15,2526,6328,live,unknown
2240986013,21371,1,54,17,0,-892,302,-331,-67,-43,-6,-891,304,-334,-85,-31,31,0,15,3897,3647,live,unknown
2241004802,18789,1,54,18,0,-889,307,-335,-98,-18,43,-888,308,-334,-67,-12,24,0,15,2686,3758,live,unknown
2241023604,18802,1,54,19,0,-888,308,-332,-6,18,-12,-888,306,-334,24,49,-24,0,15,1488,3645,live,unknown
2241042118,18514,1,54,20,0,-888,302,-337,18,43,-6,-887,299,-334,-18,43,12,0,15,2,3931,live,unknown
2241062157,20039,1,54,21,0,-886,297,-331,-61,24,18,-888,296,-330,-55,6,6,0,15,41,2583,live,unknown
2241082118,19961,1,54,22,0,-890,296,-329,-31,24,6,-892,297,-329,18,43,6,0,15,2,1424,live,unknown
2241102118,20000,1,54,23,0,-887,305,-340,6,189,49,-892,297,-329,18,43,6,0,3,2,8091,live,unknown
