time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
186104738,0,1,11,0,0,-980,167,-144,275,-244,12,-981,159,-139,342,-342,-6,0,15,2,3977,live,unknown
186124737,19999,1,11,1,0,-982,159,-133,330,-482,12,-982,162,-134,287,-537,49,0,15,1,2692,live,unknown
186144737,20000,1,11,2,0,-978,161,-137,226,-537,31,-969,155,-135,104,-562,0,0,15,1,1491,live,unknown
186164738,20001,1,11,3,0,-957,131,-150,79,-677,104,-969,155,-135,104,-562,0,0,3,2,8201,live,unknown
186187083,22345,1,11,4,0,-971,115,-158,580,-519,6,-974,132,-141,659,-439,-61,0,15,2347,6077,live,unknown
186207732,20649,1,11,5,0,-974,147,-134,586,-305,-110,-978,148,-143,659,-226,-177,0,15,2996,4182,live,unknown
186226787,19055,1,11,6,0,-977,150,-146,848,-189,-189,-969,155,-124,623,-201,-140,0,15,2051,3872,live,unknown
186245591,18804,1,11,7,0,-963,156,-110,287,-421,-104,-956,154,-131,262,-421,-140,0,15,855,3869,live,unknown
186264738,19147,1,11,8,0,-954,148,-148,476,-195,-122,-953,142,-145,574,-110,-24,0,15,2,3511,live,unknown
186284738,20000,1,11,9,0,-954,142,-139,500,-269,31,-957,153,-135,470,-403,49,0,15,2,2312,live,unknown
186304737,19999,1,11,10,0,-960,168,-134,464,-415,153,-964,178,-133,470,-403,49,0,7,1,8005,live,unknown
186327121,22384,1,11,11,0,-974,182,-132,488,-311,275,-982,178,-128,543,-323,299,0,15,2385,6851,live,unknown
186348713,21592,1,11,12,0,-985,169,-125,446,-348,287,-975,164,-127,232,-360,244,0,15,3977,3970,live,unknown
186367513,18800,1,11,13,0,-956,173,-133,12,-372,238,-942,193,-143,-67,-323,305,0,15,2777,3970,live,unknown
186386113,18600,1,11,14,0,-941,208,-150,6,-165,439,-947,211,-150,61,-6,525,0,15,1377,4170,live,unknown
186404794,18681,1,11,15,0,-957,208,-147,-18,92,568,-965,205,-145,-177,110,592,0,15,58,4182,live,unknown
186424738,19944,1,11,16,0,-970,211,-146,-262,92,665,-972,213,-149,-366,140,739,0,15,2,3093,live,unknown
186444737,19999,1,11,17,0,-971,210,-144,-415,189,696,-969,206,-136,-378,183,641,0,15,1,1779,live,unknown
186464738,20001,1,11,18,0,-970,174,-131,-67,195,592,-969,206,-136,-378,183,641,0,3,2,8174,live,unknown
186487213,22475,1,11,19,0,-973,142,-118,18,55,421,-973,138,-120,49,18,287,0,15,2477,6316,live,unknown
186507790,20577,1,11,20,0,-974,143,-125,104,31,183,-976,154,-130,208,67,110,0,15,3054,4431,live,unknown
186526613,18823,1,11,21,0,-978,168,-135,293,104,55,-979,182,-140,305,146,18,0,15,1877,4409,live,unknown
186545413,18800,1,11,22,0,-979,191,-141,287,183,-6,-980,194,-140,214,244,-12,0,15,677,4409,live,unknown
186564738,19325,1,11,23,0,-981,191,-138,128,293,6,-983,183,-137,85,305,24,0,15,2,3884,live,unknown
186584737,19999,1,11,24,0,-983,175,-135,73,262,6,-980,172,-134,-6,183,-37,0,15,1,2551,live,unknown
186604738,20001,1,11,25,0,-975,171,-136,-110,140,-61,-973,167,-136,-171,110,-98,0,15,2,1346,live,unknown
186624738,20000,1,11,26,0,-967,164,-134,49,55,-189,-973,167,-136,-171,110,-98,0,3,2,8201,live,unknown
186647113,22375,1,11,27,0,-960,168,-121,-67,116,-342,-955,170,-106,-378,177,-330,0,15,2377,5937,live,unknown
186668185,21072,1,11,28,0,-957,168,-116,-800,330,-366,-974,161,-135,-555,415,-415,0,15,3449,3659,live,unknown
186685982,17797,1,11,29,0,-982,159,-125,-256,189,-372,-976,166,-112,-433,-208,-293,0,15,1246,4591,live,unknown
186705702,19720,1,11,30,0,-974,173,-131,-653,-336,-330,-971,178,-154,-677,-12,-372,0,15,966,3616,live,unknown
186724737,19035,1,11,31,0,-968,171,-157,-519,299,-293,-965,153,-150,-397,299,-226,0,15,1,3385,live,unknown
186744738,20001,1,11,32,0,-962,141,-145,-323,153,-238,-959,142,-145,-275,122,-299,0,15,2,2177,live,unknown
186764737,19999,1,11,33,0,-955,151,-151,-128,293,-330,-951,157,-151,-275,122,-299,0,7,1,8104,live,unknown
186787594,22857,1,11,34,0,-954,163,-161,-79,421,-256,-959,165,-165,-55,537,-238,0,15,2858,6173,live,unknown
186808613,21019,1,11,35,0,-964,169,-163,-49,635,-201,-967,172,-161,-146,671,-171,0,15,3877,3954,live,unknown
186827412,18799,1,11,36,0,-965,174,-160,-238,720,-159,-965,174,-163,-244,751,-116,0,15,2676,3955,live,unknown
186846512,19100,1,11,37,0,-967,168,-166,-128,800,-24,-969,156,-166,24,830,43,0,15,1776,3657,live,unknown
186864738,18226,1,11,38,0,-972,144,-160,128,739,49,-975,142,-154,134,476,37,0,15,2,4122,live,unknown
186884758,20020,1,11,39,0,-978,151,-152,24,238,49,-979,162,-154,-85,214,134,0,15,22,2958,live,unknown
186904738,19980,1,11,40,0,-977,162,-156,-305,391,146,-985,159,-164,-281,537,61,0,15,2,1667,live,unknown
186924737,19999,1,11,41,0,-996,169,-157,-6,256,171,-985,159,-164,-281,537,61,0,3,1,8175,live,unknown
186947013,22276,1,11,42,0,-986,183,-168,-409,104,140,-988,184,-178,-348,281,195,0,15,2277,6409,live,unknown
186968313,21300,1,11,43,0,-987,174,-173,-262,299,281,-981,164,-167,-262,122,299,0,15,3577,3836,live,unknown
186986913,18600,1,11,44,0,-974,163,-169,-256,-12,269,-969,169,-169,-232,-24,238,0,15,2177,3979,live,unknown
187005613,18700,1,11,45,0,-965,175,-162,-232,-92,232,-961,178,-159,-269,-244,238,0,15,877,4079,live,unknown
187024738,19125,1,11,46,0,-959,180,-164,-262,-317,226,-959,179,-168,-226,-269,189,0,15,2,3754,live,unknown
187044738,20000,1,11,47,0,-961,179,-162,-238,-208,122,-964,181,-155,-323,-262,85,0,15,2,2441,live,unknown
187064738,20000,1,11,48,0,-966,181,-152,-354,-287,-12,-967,178,-150,-323,-262,85,0,7,2,8086,live,unknown
187087213,22475,1,11,49,0,-965,179,-149,-311,-311,-153,-965,180,-153,-385,-226,-201,0,15,2477,6932,live,unknown
187109309,22096,1,11,50,1,-970,169,-151,-330,-55,-360,-968,165,-154,-299,-31,-336,0,15,4573,4114,live,unknown
187146821,37512,1,11,51,1,-967,161,-153,-250,37,-330,-969,159,-148,-165,49,-317,0,15,22085,3655,live,unknown
187185211,38390,1,11,52,1,-970,162,-150,18,0,-262,-970,161,-155,92,-6,-232,0,15,1,2883,live,unknown
187205212,20001,1,11,53,1,-970,162,-154,165,18,-232,-968,168,-154,110,43,-226,0,15,2,1539,live,unknown
187225212,20000,1,11,54,1,-968,181,-154,134,238,-238,-968,168,-154,110,43,-226,0,3,2,8158,live,unknown
187247883,22671,1,11,55,1,-969,175,-143,146,55,-104,-967,167,-145,128,-37,-110,0,15,2673,5861,live,unknown
187268313,20430,1,11,56,1,-967,165,-148,98,-31,-128,-967,169,-147,43,-6,-110,0,15,3103,4160,live,unknown
187286913,18600,1,11,57,1,-966,172,-142,-49,-92,-73,-962,172,-142,-61,-238,-67,0,15,1703,4305,live,unknown
187305813,18900,1,11,58,1,-958,173,-147,37,-250,-98,-960,172,-144,146,-159,-92,0,15,603,4203,live,unknown
187325212,19399,1,11,59,1,-969,163,-131,122,-140,-12,-971,147,-125,-232,-67,-6,0,15,2,3605,live,unknown
187345211,19999,1,11,60,1,-970,141,-138,-537,43,-98,-971,161,-158,-232,-92,-49,0,15,1,2317,live,unknown
187365212,20001,1,11,61,1,-967,195,-163,24,-458,311,-961,223,-151,-232,-92,-49,0,7,2,8048,live,unknown
187387513,22301,1,11,62,1,-968,219,-144,24,-122,238,-975,204,-146,140,12,330,0,15,2303,6956,live,unknown
187409021,21508,1,11,63,1,-978,186,-156,18,-110,439,-973,174,-166,-220,-250,403,0,15,3811,4192,live,unknown
187428188,19167,1,11,64,1,-964,175,-163,-299,-281,317,-959,180,-158,-177,-262,293,0,15,2978,3871,live,unknown
187447112,18924,1,11,65,1,-957,177,-157,-31,-220,262,-960,172,-156,61,-153,195,0,15,1902,3640,live,unknown
187465521,18409,1,11,66,1,-967,166,-152,208,-122,153,-975,158,-151,354,-140,92,0,15,311,4085,live,unknown
187485212,19691,1,11,67,1,-981,152,-150,378,-134,-18,-981,155,-146,226,-140,-140,0,15,2,3198,live,unknown
187505212,20000,1,11,68,1,-978,168,-143,18,-189,-226,-976,182,-146,-37,-134,-226,0,15,2,1996,live,unknown
187525212,20000,1,11,69,1,-974,183,-155,49,67,-238,-976,182,-146,-37,-134,-226,0,3,2,8174,live,unknown
187547613,22401,1,11,70,1,-974,187,-149,49,-171,-177,-970,189,-143,-104,-165,-85,0,15,2403,6479,live,unknown
187568912,21299,1,11,71,1,-959,183,-136,-311,-18,-55,-958,179,-136,-464,85,-116,0,15,3702,3873,live,unknown
187587613,18701,1,11,72,1,-969,178,-145,-171,-6,-104,-964,180,-140,-360,-98,-55,0,15,2403,3970,live,unknown
187606413,18800,1,11,73,1,-955,181,-133,-592,-232,-31,-953,175,-148,-629,-256,-37,0,15,1203,3970,live,unknown
187625412,18999,1,11,74,1,-955,166,-158,-562,-49,-12,-957,156,-151,-500,18,6,0,15,202,3771,live,unknown
187645211,19799,1,11,75,1,-958,154,-149,-415,-98,-12,-959,159,-153,-208,-128,-18,0,15,1,2655,live,unknown
187665212,20001,1,11,76,1,-959,162,-155,-122,-67,-12,-961,163,-154,-165,-12,-31,0,15,2,1446,live,unknown
187685212,20000,1,11,77,1,-967,169,-154,-122,-12,31,-961,163,-154,-165,-12,-31,0,3,2,8169,live,unknown
187707821,22609,1,11,78,1,-966,170,-157,-232,55,104,-968,176,-159,-293,165,67,0,15,2611,5725,live,unknown
187728113,20292,1,11,79,1,-973,180,-160,-299,281,49,-978,174,-157,-293,311,55,0,15,2903,4309,live,unknown
187747013,18900,1,11,80,1,-983,163,-152,-256,189,79,-983,158,-148,-232,18,85,0,15,1803,4079,live,unknown
187765594,18581,1,11,81,1,-979,171,-147,-275,-31,24,-976,194,-150,-366,67,-61,0,15,384,4297,live,unknown
187785212,19618,1,11,82,1,-975,208,-152,-372,262,-104,-977,203,-147,-311,378,-92,0,15,2,3460,live,unknown
187805258,20046,1,11,83,1,-978,186,-141,-220,330,-79,-977,174,-141,-183,195,-122,0,15,48,2215,live,unknown
187825212,19954,1,11,84,1,-976,172,-143,-43,122,-110,-978,171,-148,-183,195,-122,0,7,2,8031,live,unknown
187847613,22401,1,11,85,1,-973,156,-146,55,-55,-232,-969,163,-144,31,-214,-293,0,15,2403,6732,live,unknown
187869017,21404,1,11,86,1,-967,175,-144,43,-232,-281,-968,180,-142,110,-146,-262,0,15,3807,4183,live,unknown
187888195,19178,1,11,87,1,-969,177,-141,226,-116,-275,-969,173,-143,305,-146,-262,0,15,2985,3747,live,unknown
187907174,18979,1,11,88,1,-969,170,-145,269,-214,-220,-969,169,-144,153,-281,-183,0,15,1964,3520,live,unknown
187925785,18611,1,11,89,1,-971,172,-140,98,-299,-134,-974,173,-135,134,-330,-79,0,15,575,3633,live,unknown
187945212,19427,1,11,90,1,-974,174,-135,256,-385,-98,-970,180,-138,317,-433,-146,0,15,2,3060,live,unknown
187965212,20000,1,11,91,1,-967,188,-138,238,-403,-128,-965,187,-130,31,-348,-18,0,15,2,1782,live,unknown
187985212,20000,1,11,92,1,-969,167,-135,-482,-201,-43,-965,187,-130,31,-348,-18,0,3,2,8167,live,unknown
188007813,22601,1,11,93,1,-981,179,-128,18,-562,116,-977,187,-127,-67,-684,122,0,15,2603,6163,live,unknown
188028788,20975,1,11,94,1,-979,190,-141,-110,-586,0,-978,189,-147,-6,-348,-43,0,15,3578,3871,live,unknown
188047476,18688,1,11,95,1,-976,181,-141,85,-256,-6,-974,172,-134,79,-348,-18,0,15,2266,3983,live,unknown
188066017,18541,1,11,96,1,-973,171,-128,122,-452,-79,-971,174,-127,189,-470,-116,0,15,807,4189,live,unknown
188085283,19266,1,11,97,1,-970,172,-130,262,-446,-116,-966,168,-129,311,-433,-116,0,15,73,3766,live,unknown
188105212,19929,1,11,98,1,-963,167,-125,275,-433,-116,-962,169,-123,250,-397,-146,0,15,2,2631,live,unknown
188125212,20000,1,11,99,1,-963,171,-122,214,-342,-165,-963,170,-121,201,-317,-165,0,15,2,1291,live,unknown
188145211,19999,1,11,100,1,-964,171,-121,195,-336,-153,-963,170,-121,201,-317,-165,0,3,1,8153,live,unknown
188168211,23000,1,11,101,1,-968,176,-129,262,-195,-61,-970,169,-129,281,-104,-49,0,15,3001,5264,live,unknown
188188312,20101,1,11,102,1,-969,165,-126,256,-183,-61,-961,175,-130,146,-360,-61,0,15,3102,3964,live,unknown
188207112,18800,1,11,103,1,-953,195,-135,18,-354,24,-944,203,-132,31,-110,159,0,15,1902,3857,live,unknown
188225794,18682,1,11,104,1,-942,190,-125,-55,201,104,-958,179,-122,275,250,6,0,15,584,3973,live,unknown
188245212,19418,1,11,105,1,-972,182,-119,391,85,110,-976,190,-111,67,-24,232,0,15,2,3306,live,unknown
188265212,20000,1,11,106,1,-978,196,-123,-201,-31,220,-980,199,-144,-269,146,159,0,15,2,2106,live,unknown
188285212,20000,1,11,107,1,-982,177,-142,-37,134,171,-980,199,-144,-269,146,159,0,3,2,8174,live,unknown
188307813,22601,1,11,108,1,-979,172,-138,226,-18,-31,-980,176,-135,299,37,-49,0,15,2603,6409,live,unknown
188328813,21000,1,11,109,1,-982,172,-133,342,49,-61,-980,167,-133,360,31,-128,0,15,3603,4209,live,unknown
188347613,18800,1,11,110,1,-979,169,-131,403,0,-201,-979,173,-130,452,18,-214,0,15,2403,4209,live,unknown
188366413,18800,1,11,111,1,-978,171,-127,458,61,-226,-976,169,-123,421,43,-281,0,15,1203,4209,live,unknown
188385213,18800,1,11,112,1,-974,169,-123,421,-24,-323,-973,171,-128,421,-43,-323,0,15,3,4079,live,unknown
188405212,19999,1,11,113,1,-972,172,-130,372,-24,-311,-970,173,-127,281,-49,-287,0,15,2,2879,live,unknown
188425212,20000,1,11,114,1,-971,175,-125,226,-110,-250,-969,176,-126,189,-140,-232,0,15,2,1677,live,unknown
188445211,19999,1,11,115,1,-962,173,-130,43,-122,-189,-969,176,-126,189,-140,-232,0,3,1,8151,live,unknown
188467913,22702,1,11,116,1,-962,173,-137,-24,-110,-146,-960,173,-139,-55,-61,-104,0,15,2703,5937,live,unknown
188488912,20999,1,11,117,1,-962,174,-137,-55,-31,-67,-966,174,-136,-61,-37,-24,0,15,3702,3738,live,unknown
188507425,18513,1,11,118,1,-968,172,-136,-116,-55,0,-968,173,-135,-195,-85,12,0,15,2215,3973,live,unknown
188526128,18703,1,11,119,1,-969,176,-134,-232,-122,55,-972,175,-135,-214,-122,116,0,15,918,4071,live,unknown
188545212,19084,1,11,120,1,-976,170,-135,-171,-98,134,-979,167,-134,-153,-98,104,0,15,2,3730,live,unknown
188565211,19999,1,11,121,1,-982,167,-135,-134,-98,73,-983,167,-136,-104,-92,49,0,15,1,2533,live,unknown
188585212,20001,1,11,122,1,-981,165,-134,-116,-55,31,-980,162,-130,-165,-37,43,0,15,2,1330,live,unknown
188605212,20000,1,11,123,1,-984,160,-127,-49,-153,67,-980,162,-130,-165,-37,43,0,3,2,8160,live,unknown
188627713,22501,1,11,124,1,-979,169,-130,24,-134,-24,-973,168,-118,-122,-73,-18,0,15,2503,5611,live,unknown
188648113,20400,1,11,125,2,-987,151,-132,-134,165,-134,-984,158,-112,18,-177,-43,0,15,2903,4644,live,unknown
188685887,37774,1,11,126,2,-979,169,-109,-128,-470,-43,-975,180,-129,-201,-360,-153,0,15,20677,3762,live,unknown
188724912,39025,1,11,127,2,-971,158,-126,128,-67,-85,-968,158,-122,98,-195,-140,0,15,2,2346,live,unknown
188744911,19999,1,11,128,2,-967,169,-123,61,-104,-153,-967,178,-126,98,-195,-140,0,7,1,8031,live,unknown
188767688,22777,1,11,129,2,-970,179,-130,110,-18,-140,-973,176,-127,140,0,-128,0,15,2778,6503,live,unknown
188788813,21125,1,11,130,2,-976,170,-122,128,-18,-104,-976,167,-119,43,-61,-85,0,15,3903,4072,live,unknown
188807513,18700,1,11,131,2,-974,171,-120,-92,-92,-92,-971,177,-128,-189,-85,-92,0,15,2603,4170,live,unknown
188826513,19000,1,11,132,2,-968,182,-135,-262,-31,-61,-966,185,-137,-275,55,-12,0,15,1603,3970,live,unknown
188845313,18800,1,11,133,2,-967,181,-135,-269,128,24,-969,176,-130,-262,122,55,0,15,403,3970,live,unknown
188864912,19599,1,11,134,2,-974,175,-127,-189,18,79,-979,179,-126,-140,-55,79,0,15,2,3063,live,unknown
188884912,20000,1,11,135,2,-980,182,-123,-116,18,110,-974,177,-121,-220,177,116,0,15,2,1863,live,unknown
188904911,19999,1,11,136,2,-982,159,-127,287,61,6,-974,177,-121,-220,177,116,0,3,1,8144,live,unknown
188927213,22302,1,11,137,2,-977,164,-90,-24,-372,73,-975,172,-105,-73,-348,6,0,15,2303,6516,live,unknown
188948113,20900,1,11,138,2,-973,174,-121,116,-92,24,-972,165,-118,244,0,67,0,15,3203,4416,live,unknown
188966794,18681,1,11,139,2,-973,156,-112,226,-140,49,-974,157,-113,220,-269,0,0,15,1884,4427,live,unknown
188985813,19019,1,11,140,2,-972,161,-115,269,-269,-12,-967,166,-118,281,-214,12,0,15,903,4209,live,unknown
189004912,19099,1,11,141,2,-965,173,-120,281,-146,31,-968,178,-125,305,-73,49,0,15,2,3836,live,unknown
189024912,20000,1,11,142,2,-968,175,-125,323,-24,55,-967,169,-120,317,-12,37,0,15,2,2638,live,unknown
189044911,19999,1,11,143,2,-966,169,-118,305,-12,37,-966,171,-119,311,12,49,0,15,1,1400,live,unknown
189064957,20046,1,11,144,2,-968,173,-119,336,37,43,-966,171,-119,311,12,49,0,3,47,8139,live,unknown
189087190,22233,1,11,145,2,-966,183,-120,366,122,43,-969,189,-117,354,134,37,0,15,2280,6069,live,unknown
189107828,20638,1,11,146,2,-972,190,-117,378,116,37,-976,186,-120,427,98,31,0,15,2918,4178,live,unknown
189126617,18789,1,11,147,2,-977,182,-124,433,128,18,-977,179,-127,421,238,-12,0,15,1707,4189,live,unknown
189145528,18911,1,11,148,2,-974,185,-123,330,232,0,-970,190,-119,208,55,92,0,15,618,4078,live,unknown
189164911,19383,1,11,149,2,-966,187,-121,256,-43,116,-963,182,-117,372,-24,55,0,15,1,3440,live,unknown
189184911,20000,1,11,150,2,-963,181,-109,415,6,-24,-968,182,-109,439,18,-55,0,15,1,2238,live,unknown
189204912,20001,1,11,151,2,-971,181,-113,403,31,-134,-974,177,-116,439,18,-55,0,7,2,8030,live,unknown
189227328,22416,1,11,152,2,-976,181,-119,305,-12,-269,-975,184,-121,275,18,-275,0,15,2418,6744,live,unknown
189248813,21485,1,11,153,2,-977,182,-125,256,110,-323,-982,178,-127,171,195,-366,0,15,3903,3970,live,unknown
189267612,18799,1,11,154,2,-986,172,-127,67,226,-354,-987,165,-128,43,189,-330,0,15,2702,3971,live,unknown
189286213,18601,1,11,155,2,-985,162,-129,85,153,-323,-980,166,-130,85,128,-330,0,15,1303,4170,live,unknown
189305013,18800,1,11,156,2,-975,173,-129,12,134,-330,-966,178,-121,-238,287,-293,0,15,103,4063,live,unknown
189324912,19899,1,11,157,2,-959,181,-123,-739,580,-293,-969,178,-139,-696,775,-299,0,15,2,2963,live,unknown
189344912,20000,1,11,158,2,-980,176,-139,-311,671,-165,-976,179,-121,-354,342,18,0,15,2,1762,live,unknown
189364912,20000,1,11,159,2,-966,190,-134,-696,165,-18,-976,179,-121,-354,342,18,0,3,2,8160,live,unknown
189387701,22789,1,11,160,2,-960,172,-141,-378,507,37,-953,155,-134,-330,348,37,0,15,2791,5941,live,unknown
189408321,20620,1,11,161,2,-948,150,-132,-262,189,-31,-949,157,-134,-183,146,-49,0,15,3411,4053,live,unknown
189427228,18907,1,11,162,2,-954,166,-137,-134,153,-18,-961,173,-140,-85,183,18,0,15,2318,3944,live,unknown
189445825,18597,1,11,163,2,-969,175,-144,-12,220,18,-973,176,-143,12,250,-12,0,15,915,4093,live,unknown
189464911,19086,1,11,164,2,-974,180,-138,-67,250,-37,-974,184,-138,-171,232,-31,0,15,1,3783,live,unknown
189484957,20046,1,11,165,2,-974,186,-142,-226,226,0,-974,185,-149,-256,244,12,0,15,47,2540,live,unknown
189504911,19954,1,11,166,2,-974,183,-153,-226,275,31,-975,180,-154,-177,281,73,0,15,1,1318,live,unknown
189524912,20001,1,11,167,2,-983,178,-147,-73,146,79,-975,180,-154,-177,281,73,0,3,2,8144,live,unknown
189547313,22401,1,11,168,2,-982,185,-142,-153,43,31,-975,186,-143,-311,250,37,0,15,2403,5856,live,unknown
189567994,20681,1,11,169,2,-979,175,-150,-342,403,-43,-989,166,-156,122,342,-116,0,15,3084,3973,live,unknown
189586812,18818,1,11,170,2,-989,163,-144,293,171,-85,-983,159,-123,98,-67,-92,0,15,1902,3847,live,unknown
189605484,18672,1,11,171,2,-979,161,-124,-37,-189,-189,-977,167,-141,73,-85,-201,0,15,574,3975,live,unknown
189624911,19427,1,11,172,2,-977,162,-142,244,31,-146,-976,151,-131,311,-67,-128,0,15,1,3295,live,unknown
189644912,20001,1,11,173,2,-976,145,-124,330,-269,-183,-975,149,-125,342,-391,-238,0,15,2,2099,live,unknown
189664911,19999,1,11,174,2,-970,166,-141,299,-323,-146,-975,149,-125,342,-391,-238,0,3,1,8159,live,unknown
