time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
274386516,0,1,12,0,0,-834,532,-113,-43,372,-61,-831,548,-135,-549,305,49,0,15,2,2335,live,unknown
274406515,19999,1,12,1,0,-839,551,-163,317,177,0,-845,543,-159,-549,305,49,0,7,1,8024,live,unknown
274428619,22104,1,12,2,0,-834,541,-129,-98,-189,-43,-837,527,-149,-543,-397,-6,0,15,2105,7173,live,unknown
274450413,21794,1,12,3,0,-845,509,-180,-488,-409,-49,-850,501,-197,-24,-214,-140,0,15,3899,4177,live,unknown
274469531,19118,1,12,4,0,-850,504,-188,494,37,-214,-845,513,-162,763,153,-262,0,15,3017,3751,live,unknown
274487913,18382,1,12,5,0,-839,529,-140,696,134,-275,-834,544,-131,452,37,-214,0,15,1399,4169,live,unknown
274506713,18800,1,12,6,0,-832,546,-133,214,-61,-134,-835,540,-136,43,-98,-37,0,15,199,4169,live,unknown
274526516,19803,1,12,7,0,-841,531,-135,-43,-104,24,-847,521,-137,-146,-79,-55,0,15,2,3169,live,unknown
274546516,20000,1,12,8,0,-844,516,-152,-128,232,-305,-833,514,-162,159,665,-500,0,15,2,1859,live,unknown
274566515,19999,1,12,9,0,-832,505,-129,-73,-128,-183,-833,514,-162,159,665,-500,0,3,1,8149,live,unknown
274589231,22716,1,12,10,0,-863,496,-161,-446,-519,-250,-858,512,-160,-153,-195,-494,0,15,2717,6165,live,unknown
274610615,21384,1,12,11,0,-846,527,-139,92,189,-562,-838,525,-106,-67,275,-446,0,15,4101,3527,live,unknown
274628829,18214,1,12,12,0,-836,516,-102,-677,-12,-269,-848,514,-151,-1105,-378,-85,0,15,2315,4046,live,unknown
274648019,19190,1,12,13,0,-866,500,-195,-366,-165,-55,-872,485,-181,586,665,-220,0,15,1505,3597,live,unknown
274666535,18516,1,12,14,0,-862,501,-137,836,1031,-366,-852,521,-110,433,739,-293,0,15,21,3882,live,unknown
274686515,19980,1,12,15,0,-852,517,-114,-79,177,-110,-859,503,-139,-342,-171,0,0,15,1,2677,live,unknown
274706557,20042,1,12,16,0,-863,492,-162,-220,-122,-37,-861,490,-166,79,134,-140,0,15,43,1439,live,unknown
274726516,19959,1,12,17,0,-851,498,-134,134,12,-165,-861,490,-166,79,134,-140,0,3,2,8131,live,unknown
274748813,22297,1,12,18,0,-849,500,-139,-305,-452,-73,-850,502,-151,-262,-372,-110,0,15,2299,6054,live,unknown
274769919,21106,1,12,19,0,-851,503,-152,-79,-177,-171,-852,504,-144,49,-61,-214,0,15,3405,3746,live,unknown
274788513,18594,1,12,20,0,-852,505,-135,37,-79,-220,-850,506,-134,-85,-177,-201,0,15,1999,3952,live,unknown
274807313,18800,1,12,21,0,-849,505,-140,-177,-244,-153,-850,501,-148,-128,-220,-140,0,15,799,3952,live,unknown
274826516,19203,1,12,22,0,-852,496,-151,18,-153,-183,-854,497,-144,116,-92,-250,0,15,2,3442,live,unknown
274846516,20000,1,12,23,0,-853,503,-133,49,-128,-262,-851,506,-127,-153,-226,-183,0,15,2,2302,live,unknown
274866515,19999,1,12,24,0,-851,506,-128,-513,-458,-37,-853,506,-135,-153,-226,-183,0,7,1,8047,live,unknown
274889113,22598,1,12,25,0,-859,500,-164,-43,-195,12,-862,494,-168,464,159,-79,0,15,2599,6608,live,unknown
274910313,21200,1,12,26,0,-864,492,-156,848,476,-208,-862,496,-136,928,562,-293,0,15,3799,4208,live,unknown
274929419,19106,1,12,27,0,-858,502,-116,671,360,-275,-855,505,-107,214,-18,-171,0,15,2905,3773,live,unknown
274947913,18494,1,12,28,0,-855,503,-112,-183,-385,-79,-857,501,-126,-446,-586,-49,0,15,1399,4078,live,unknown
274966919,19006,1,12,29,0,-859,499,-144,-482,-604,-73,-859,499,-157,-293,-427,-122,0,15,405,3872,live,unknown
274986516,19597,1,12,30,0,-857,500,-158,-18,-177,-189,-856,503,-151,201,-18,-238,0,15,2,3075,live,unknown
275006516,20000,1,12,31,0,-855,502,-141,305,-6,-238,-853,499,-133,250,-73,-208,0,15,2,1765,live,unknown
275026516,20000,1,12,32,0,-855,492,-127,-24,-159,-104,-853,499,-133,250,-73,-208,0,3,2,8164,live,unknown
275049491,22975,1,12,33,0,-856,499,-140,-6,-232,-92,-852,505,-152,73,-201,-98,0,15,2977,5723,live,unknown
275069926,20435,1,12,34,0,-850,504,-155,232,-18,-122,-849,499,-132,385,177,-159,0,15,3412,4092,live,unknown
275088926,19000,1,12,35,0,-846,498,-101,159,214,-110,-843,502,-102,-604,37,61,0,15,2412,3870,live,unknown
275107413,18487,1,12,36,0,-850,502,-140,-964,-195,226,-862,498,-170,-348,-189,226,0,15,899,4202,live,unknown
275126539,19126,1,12,37,0,-864,501,-166,336,98,104,-856,517,-143,421,360,31,0,15,25,3790,live,unknown
275146515,19976,1,12,38,0,-851,526,-129,67,336,43,-854,517,-135,-226,61,61,0,15,1,2560,live,unknown
275166557,20042,1,12,39,0,-858,502,-151,-232,-159,61,-857,495,-159,-85,-128,18,0,15,43,1320,live,unknown
275186516,19959,1,12,40,0,-854,498,-139,98,18,6,-857,495,-159,-85,-128,18,0,3,2,8132,live,unknown
275208692,22176,1,12,41,0,-850,506,-137,-6,-61,-37,-849,508,-143,37,-18,-37,0,15,2178,6067,live,unknown
275229328,20636,1,12,42,0,-850,506,-145,116,12,-6,-849,507,-141,140,31,43,0,15,2814,4288,live,unknown
275248017,18689,1,12,43,0,-846,510,-135,79,18,92,-844,513,-134,-37,-18,134,0,15,1503,4341,live,unknown
275266611,18594,1,12,44,0,-846,514,-138,-92,-55,159,-849,509,-144,-73,-55,159,0,15,97,4547,live,unknown
275286515,19904,1,12,45,0,-853,502,-148,0,-24,134,-856,499,-147,67,-6,85,0,15,1,3334,live,unknown
275306516,20001,1,12,46,0,-856,505,-145,92,-49,49,-856,514,-143,116,-201,24,0,15,2,2190,live,unknown
275326516,20000,1,12,47,0,-856,513,-122,-61,-226,-6,-854,503,-122,116,-201,24,0,7,2,8047,live,unknown
275349001,22485,1,12,48,0,-854,508,-148,-525,-360,31,-861,499,-164,24,-311,43,0,15,2487,6589,live,unknown
275370213,21212,1,12,49,0,-861,489,-142,482,79,-49,-854,509,-117,262,171,-98,0,15,3699,4177,live,unknown
275388892,18679,1,12,50,1,-854,503,-152,-195,-256,116,-854,498,-160,85,-55,37,0,15,2378,4497,live,unknown
275426692,37800,1,12,51,1,-850,500,-153,336,104,24,-849,500,-140,433,85,37,0,15,20178,3974,live,unknown
275465225,38533,1,12,52,1,-844,517,-128,110,-116,-18,-846,517,-129,6,-128,-6,0,15,2,2998,live,unknown
