time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
968531157,0,1,52,0,0,-920,260,-232,317,-208,-336,-918,284,-254,-128,24,31,0,3,44,8138,live,unknown
968553407,22250,1,52,1,0,-917,260,-233,275,-238,-458,-916,260,-239,305,-189,-421,0,15,2294,5953,live,unknown
968576710,23303,1,52,2,0,-914,256,-245,299,-165,-403,-911,257,-252,305,-134,-391,0,15,5597,1440,live,unknown
968593298,16588,1,52,3,0,-908,264,-255,348,-98,-336,-908,276,-254,397,-61,-262,0,15,2185,3579,live,unknown
968611724,18426,1,52,4,0,-908,284,-250,433,-61,-201,-909,287,-247,421,-98,-195,0,15,611,3902,live,unknown
968631115,19391,1,52,5,0,-910,288,-248,391,-122,-189,-911,290,-249,323,-122,-140,0,15,2,3281,live,unknown
968651115,20000,1,52,6,0,-913,291,-250,256,-128,-79,-917,290,-250,195,-146,-37,0,15,2,2084,live,unknown
968671115,20000,1,52,7,0,-925,289,-249,85,-171,0,-917,290,-250,195,-146,-37,0,3,2,8178,live,unknown
968693641,22526,1,52,8,0,-919,302,-258,92,-159,67,-917,303,-262,201,-85,92,0,15,2528,6437,live,unknown
968714707,21066,1,52,9,0,-920,298,-255,269,-85,67,-924,297,-234,287,-220,73,0,15,3594,4125,live,unknown
968733604,18897,1,52,10,0,-922,303,-227,354,-293,134,-917,303,-248,531,-37,116,0,15,2491,4026,live,unknown
968752413,18809,1,52,11,0,-917,299,-256,702,275,-18,-923,304,-227,616,153,-18,0,15,1300,4017,live,unknown
968771424,19011,1,52,12,0,-929,308,-206,275,-238,92,-929,303,-221,0,-336,140,0,15,311,3698,live,unknown
968791115,19691,1,52,13,0,-926,294,-243,-24,-195,31,-924,288,-254,12,-73,-79,0,15,2,2799,live,unknown
968811115,20000,1,52,14,0,-923,285,-255,0,-24,-85,-921,278,-250,-6,-24,-67,0,15,2,1556,live,unknown
968831115,20000,1,52,15,0,-915,268,-241,293,-55,-116,-921,278,-250,-6,-24,-67,0,3,2,8117,live,unknown
968853921,22806,1,52,16,0,-914,280,-239,342,-31,-140,-914,279,-239,391,43,-159,0,15,2808,5777,live,unknown
968874638,20717,1,52,17,0,-916,275,-232,354,-37,-220,-920,278,-234,336,-104,-287,0,15,3525,3741,live,unknown
968893442,18804,1,52,18,0,-925,286,-241,336,-6,-250,-929,291,-248,299,140,-189,0,15,2329,3736,live,unknown
968912042,18600,1,52,19,0,-929,286,-245,214,214,-214,-925,278,-240,146,134,-330,0,15,929,3938,live,unknown
968931114,19072,1,52,20,0,-923,272,-243,146,110,-385,-922,262,-247,116,146,-409,0,15,1,3609,live,unknown
968951156,20042,1,52,21,0,-926,248,-251,67,165,-470,-931,242,-254,18,134,-549,0,15,43,2301,live,unknown
968971115,19959,1,52,22,0,-936,242,-250,49,49,-604,-937,243,-247,18,134,-549,0,7,2,8033,live,unknown
968993413,22298,1,52,23,0,-930,257,-297,366,629,-757,-935,261,-264,519,543,-702,0,15,2300,6999,live,unknown
969015413,22000,1,52,24,0,-941,264,-240,244,244,-623,-943,270,-256,104,177,-671,0,15,4300,3799,live,unknown
969034213,18800,1,52,25,0,-940,268,-266,262,348,-763,-936,257,-262,250,366,-873,0,15,3100,3799,live,unknown
969053013,18800,1,52,26,0,-935,252,-260,110,354,-909,-936,250,-255,116,330,-842,0,15,1900,3691,live,unknown
969071807,18794,1,52,27,0,-935,244,-252,98,287,-763,-932,237,-254,73,269,-763,0,15,694,3696,live,unknown
969091114,19307,1,52,28,0,-929,240,-258,6,293,-751,-927,247,-260,49,330,-647,0,15,1,3182,live,unknown
969111115,20001,1,52,29,0,-926,245,-260,43,256,-616,-924,243,-261,31,195,-604,0,15,2,2038,live,unknown
969131114,19999,1,52,30,0,-922,244,-264,79,189,-562,-924,243,-261,31,195,-604,0,3,1,8163,live,unknown
969153713,22599,1,52,31,0,-926,242,-269,128,238,-574,-928,244,-270,116,201,-549,0,15,2600,6219,live,unknown
969175035,21322,1,52,32,0,-929,247,-270,116,183,-488,-928,248,-271,85,195,-464,0,15,3922,3703,live,unknown
969193613,18578,1,52,33,0,-930,245,-271,116,220,-500,-933,240,-271,189,275,-555,0,15,2500,3927,live,unknown
969212513,18900,1,52,34,0,-933,237,-271,238,397,-647,-933,236,-273,281,513,-800,0,15,1400,3823,live,unknown
969231424,18911,1,52,35,0,-936,238,-277,427,616,-952,-934,241,-277,592,647,-1019,0,15,311,3603,live,unknown
969251115,19691,1,52,36,0,-929,242,-269,665,543,-928,-925,238,-261,647,311,-763,0,15,2,2686,live,unknown
969271115,20000,1,52,37,0,-927,236,-260,604,134,-592,-929,234,-262,604,24,-470,0,15,2,1525,live,unknown
969291115,20000,1,52,38,0,-927,231,-258,348,-159,-275,-929,234,-262,604,24,-470,0,3,2,8176,live,unknown
969313913,22798,1,52,39,0,-922,232,-264,281,-317,-92,-917,235,-265,183,-323,31,0,15,2800,5619,live,unknown
969334435,20522,1,52,40,0,-915,240,-263,55,-342,183,-915,241,-263,-37,-378,311,0,15,3322,3844,live,unknown
969353150,18715,1,52,41,0,-918,243,-265,-122,-403,378,-923,244,-264,-195,-409,397,0,15,2037,3931,live,unknown
969372419,19269,1,52,42,0,-926,243,-266,-262,-378,354,-928,243,-270,-287,-330,281,0,15,1306,3511,live,unknown
969391394,18975,1,52,43,0,-928,243,-274,-269,-262,250,-929,240,-276,-195,-214,214,0,15,281,3234,live,unknown
969411158,19764,1,52,44,0,-929,234,-275,-122,-183,171,-931,228,-270,-79,-159,146,0,15,45,2216,live,unknown
969431114,19956,1,52,45,0,-933,227,-265,-61,-183,134,-931,232,-262,-79,-159,146,0,7,1,8034,live,unknown
969453831,22717,1,52,46,0,-924,238,-264,18,-128,134,-925,237,-251,55,-177,122,0,15,2718,6526,live,unknown
969475407,21576,1,52,47,0,-928,235,-237,67,-354,171,-925,231,-245,134,-427,195,0,15,4294,3696,live,unknown
969494125,18718,1,52,48,0,-921,223,-274,220,-165,134,-927,224,-287,354,171,55,0,15,3012,3826,live,unknown
969513102,18977,1,52,49,0,-938,236,-265,372,146,55,-939,255,-243,73,-92,116,0,15,1989,3497,live,unknown
969531328,18226,1,52,50,1,-920,259,-273,-79,-293,250,-922,246,-270,-177,-281,281,0,15,215,1982,live,unknown
969569327,37999,1,52,51,1,-927,240,-262,-354,-201,293,-931,241,-255,-476,-79,262,0,15,18214,3607,live,unknown
969588245,18918,1,52,52,1,-934,245,-250,-543,-61,238,-933,249,-250,-623,-159,262,0,15,17132,3527,live,unknown
969607031,18786,1,52,53,1,-929,250,-257,-720,-208,336,-928,251,-262,-751,-171,385,0,15,15918,3401,live,unknown
969625738,18707,1,52,54,1,-929,251,-262,-696,-122,366,-932,253,-257,-653,-122,311,0,15,14625,3493,live,unknown
969644538,18800,1,52,55,1,-934,253,-254,-592,-104,250,-934,254,-257,-555,-85,165,0,15,13425,3472,live,unknown
969663331,18793,1,52,56,1,-932,255,-262,-464,-73,122,-927,257,-265,-336,-98,134,0,15,12218,3501,live,unknown
969681927,18596,1,52,57,1,-924,255,-263,-244,-98,189,-925,254,-260,-250,-92,220,0,15,10814,3599,live,unknown
969700627,18700,1,52,58,1,-925,260,-255,-293,-67,226,-929,259,-237,-342,-92,232,0,15,9514,3760,live,unknown
969719413,18786,1,52,59,1,-933,255,-216,-391,-299,226,-930,254,-236,-482,-323,177,0,15,8300,3714,live,unknown
969738427,19014,1,52,60,1,-924,252,-273,-299,-37,104,-927,246,-258,-55,31,116,0,15,7314,3500,live,unknown
969756813,18386,1,52,61,1,-931,249,-227,-391,-146,226,-930,258,-233,-635,-226,287,0,15,5700,3808,live,unknown
969775812,18999,1,52,62,1,-928,261,-248,-470,-128,232,-931,257,-250,-421,-110,201,0,15,4699,3605,live,unknown
969794735,18923,1,52,63,1,-936,254,-252,-513,-189,220,-935,252,-256,-525,-250,238,0,15,3622,3485,live,unknown
969813524,18789,1,52,64,1,-929,252,-259,-391,-201,232,-926,252,-258,-226,-67,208,0,15,2411,3495,live,unknown
969832124,18600,1,52,65,1,-925,254,-252,-110,6,208,-925,258,-247,-67,-43,244,0,15,1011,3587,live,unknown
969851114,18990,1,52,66,1,-924,261,-244,-122,-110,287,-924,264,-245,-195,-92,299,0,15,1,3397,live,unknown
969871115,20001,1,52,67,1,-921,266,-241,-287,73,256,-922,268,-238,-366,232,214,0,15,2,2141,live,unknown
969891115,20000,1,52,68,1,-930,264,-242,-153,43,262,-934,258,-249,-366,232,214,0,7,2,8060,live,unknown
969913613,22498,1,52,69,1,-935,260,-255,-177,159,24,-937,268,-248,-275,232,-61,0,15,2500,6662,live,unknown
969935135,21522,1,52,70,1,-936,272,-240,-262,208,-79,-934,271,-236,-311,208,-110,0,15,4022,3818,live,unknown
969954045,18910,1,52,71,1,-937,266,-242,-464,311,-189,-944,255,-256,-476,458,-342,0,15,2932,3708,live,unknown
969973038,18993,1,52,72,1,-946,245,-262,-250,598,-458,-938,241,-260,24,665,-549,0,15,1925,3512,live,unknown
969991631,18593,1,52,73,1,-928,246,-259,262,671,-641,-923,254,-258,348,751,-732,0,15,518,3719,live,unknown
970011114,19483,1,52,74,1,-926,254,-256,317,916,-812,-935,246,-257,281,897,-848,0,15,1,2959,live,unknown
970031115,20001,1,52,75,1,-941,230,-262,171,653,-800,-938,220,-264,73,415,-720,0,15,2,1758,live,unknown
970051115,20000,1,52,76,1,-903,270,-256,397,720,-775,-938,220,-264,73,415,-720,0,3,2,8179,live,unknown
970073913,22798,1,52,77,1,-899,344,-254,1917,92,-641,-867,372,-203,2515,-769,-317,0,15,2800,5810,live,unknown
970095002,21089,1,52,78,1,-800,395,-163,1642,-854,421,-803,381,-212,604,-122,1074,0,15,3889,3577,live,unknown
970113802,18800,1,52,79,1,-882,316,-274,1044,232,1379,-958,223,-287,1794,110,1642,0,15,2689,3498,live,unknown
970132598,18796,1,52,80,1,-1015,127,-298,1807,-12,1514,-1039,80,-310,830,104,818,0,15,1485,3501,live,unknown
970151236,18638,1,52,81,1,-1008,118,-299,-653,513,177,-954,199,-273,-1654,763,-24,0,15,123,3712,live,unknown
970171115,19879,1,52,82,1,-920,264,-259,-1666,671,159,-910,288,-254,-952,287,427,0,15,2,2518,live,unknown
970191115,20000,1,52,83,1,-916,278,-247,-201,-262,610,-924,255,-249,134,-653,635,0,15,2,1301,live,unknown
970211114,19999,1,52,84,1,-928,251,-285,-348,342,153,-924,255,-249,134,-653,635,0,3,1,8153,live,unknown
970234114,23000,1,52,85,1,-930,287,-250,-720,98,153,-927,286,-262,-684,-183,256,0,15,3001,5161,live,unknown
970254313,20199,1,52,86,1,-926,276,-283,-470,-177,232,-926,268,-287,-342,-171,189,0,15,3200,3816,live,unknown
970273427,19114,1,52,87,1,-923,263,-276,-403,-293,250,-917,263,-267,-598,-305,360,0,15,2314,3389,live,unknown
970292124,18697,1,52,88,1,-917,267,-261,-574,-146,360,-918,273,-258,-366,-85,317,0,15,1011,3495,live,unknown
970311115,18991,1,52,89,1,-914,275,-259,-189,-92,305,-914,270,-265,-104,-104,360,0,15,2,3255,live,unknown
970331115,20000,1,52,90,1,-914,265,-266,-140,-98,446,-916,266,-260,-256,-79,488,0,15,2,1996,live,unknown
970351115,20000,1,52,91,1,-922,281,-250,-433,-6,336,-916,266,-260,-256,-79,488,0,3,2,8123,live,unknown
970373613,22498,1,52,92,1,-920,284,-259,-232,-61,195,-917,279,-266,-92,-134,214,0,15,2500,6437,live,unknown
