time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
2254102316,0,1,56,0,0,-896,345,-264,-232,31,-171,-897,344,-264,-214,6,-208,0,15,1,8004,live,unknown
2254124513,22197,1,56,1,0,-898,340,-262,-201,18,-232,-897,337,-260,-177,12,-244,0,15,2198,4518,live,unknown
2254144156,19643,1,56,2,0,-897,335,-261,-110,-24,-238,-897,333,-266,-73,-43,-238,0,15,1841,3673,live,unknown
2254163211,19055,1,56,3,0,-895,330,-271,-122,-12,-238,-892,328,-273,-232,49,-250,0,15,896,3423,live,unknown
2254182316,19105,1,56,4,0,-891,330,-274,-262,122,-250,-894,334,-276,-201,165,-189,0,15,1,3113,live,unknown
2254202317,20001,1,56,5,0,-901,336,-277,-220,146,-104,-911,334,-274,-287,79,-61,0,15,2,1804,live,unknown
2254222316,19999,1,56,6,0,-911,325,-245,-232,-165,-159,-911,334,-274,-287,79,-61,0,3,1,8199,live,unknown
2254245432,23116,1,56,7,0,-903,324,-292,-116,287,-171,-903,316,-266,-37,226,-153,0,15,3117,5634,live,unknown
2254266319,20887,1,56,8,0,-906,320,-238,-116,-128,-98,-909,334,-257,-208,-226,-12,0,15,4004,3541,live,unknown
2254285238,18919,1,56,9,0,-908,334,-279,-73,-6,-24,-906,325,-277,-134,140,-85,0,15,2923,3314,live,unknown
2254303605,18367,1,56,10,0,-904,326,-271,-287,85,-55,-902,330,-271,-250,18,-12,0,15,1290,3747,live,unknown
2254322402,18797,1,56,11,0,-901,331,-270,-122,-6,-31,-901,333,-266,-43,-24,-37,0,15,87,3755,live,unknown
2254342317,19915,1,56,12,0,-901,335,-265,-12,-43,-24,-899,336,-265,-61,-31,-24,0,15,2,2630,live,unknown
2254362317,20000,1,56,13,0,-898,339,-266,-134,-43,-24,-898,340,-266,-134,-37,-12,0,15,2,1429,live,unknown
2254382316,19999,1,56,14,0,-900,337,-263,-92,-18,0,-898,340,-266,-134,-37,-12,0,3,1,8214,live,unknown
2254405223,22907,1,56,15,0,-901,334,-267,-61,-31,6,-901,334,-267,-67,-6,18,0,15,2908,5449,live,unknown
2254425213,19990,1,56,16,0,-902,336,-265,-49,6,24,-902,338,-264,-12,18,24,0,15,2898,4175,live,unknown
2254444005,18792,1,56,17,0,-901,339,-260,18,18,31,-901,342,-258,18,12,31,0,15,1690,4074,live,unknown
2254462723,18718,1,56,18,0,-901,342,-257,6,0,18,-901,340,-258,-6,-6,12,0,15,408,4208,live,unknown
2254482317,19594,1,56,19,0,-900,339,-258,-12,-24,12,-899,338,-260,-6,-43,18,0,15,2,3308,live,unknown
2254502316,19999,1,56,20,0,-899,337,-262,6,-37,24,-898,339,-264,12,-6,31,0,15,1,2108,live,unknown
2254522357,20041,1,56,21,0,-898,345,-261,18,6,18,-898,339,-264,12,-6,31,0,3,42,8140,live,unknown
2254544609,22252,1,56,22,0,-898,348,-260,24,-6,12,-897,348,-260,12,-12,24,0,15,2294,6725,live,unknown
2254565832,21223,1,56,23,0,-896,348,-261,-12,-12,37,-896,348,-261,-18,6,37,0,15,3517,4300,live,unknown
2254584829,18997,1,56,24,0,-894,347,-261,0,6,37,-894,346,-262,12,0,43,0,15,2514,4100,live,unknown
2254603123,18294,1,56,25,0,-895,346,-263,12,6,55,-896,346,-262,31,18,55,0,15,808,4554,live,unknown
2254622317,19194,1,56,26,0,-897,346,-262,37,24,61,-896,348,-262,43,12,73,0,15,2,4105,live,unknown
2254642317,20000,1,56,27,0,-897,350,-260,67,12,73,-898,350,-260,73,6,67,0,15,2,2912,live,unknown
2254662316,19999,1,56,28,0,-898,350,-260,49,6,55,-898,350,-262,31,12,61,0,15,1,1664,live,unknown
2254682317,20001,1,56,29,0,-899,351,-263,31,12,55,-898,350,-262,31,12,61,0,3,2,8162,live,unknown
2254704712,22395,1,56,30,0,-898,352,-263,37,6,37,-898,351,-263,49,-6,24,0,15,2397,6202,live,unknown
2254725331,20619,1,56,31,0,-899,349,-264,49,-12,6,-900,347,-264,31,-6,-12,0,15,3016,4332,live,unknown
2254744241,18910,1,56,32,0,-900,346,-264,12,18,-31,-901,346,-262,-12,18,-55,0,15,1926,4218,live,unknown
2254763315,19074,1,56,33,0,-901,346,-260,-24,12,-73,-900,346,-260,-31,-18,-92,0,15,1000,3951,live,unknown
2254782317,19002,1,56,34,0,-898,349,-261,-6,-37,-110,-895,351,-264,-31,-18,-92,0,15,2,3636,live,unknown
2254802317,20000,1,56,35,0,-896,345,-263,-85,43,-122,-900,338,-246,24,0,-201,0,15,2,2434,live,unknown
2254822317,20000,1,56,36,0,-899,340,-230,226,-146,-171,-895,345,-252,24,0,-201,0,7,2,8010,live,unknown
2254845296,22979,1,56,37,0,-906,339,-288,427,665,-183,-908,347,-252,269,214,-79,0,15,2981,6338,live,unknown
2254866619,21323,1,56,38,0,-902,358,-245,6,-226,-6,-896,359,-269,-18,-177,-85,0,15,4304,3868,live,unknown
2254885313,18694,1,56,39,0,-894,350,-286,-6,116,-195,-897,338,-282,-140,201,-214,0,15,2998,3866,live,unknown
2254904531,19218,1,56,40,0,-900,330,-273,-281,98,-140,-898,329,-268,-269,6,-85,0,15,2216,3447,live,unknown
2254923129,18598,1,56,41,0,-897,332,-267,-165,-6,-104,-897,335,-266,-116,37,-122,0,15,814,3651,live,unknown
2254942316,19187,1,56,42,0,-898,339,-265,-159,79,-128,-896,342,-263,-201,79,-140,0,15,1,3208,live,unknown
2254962357,20041,1,56,43,0,-896,343,-262,-159,37,-140,-898,342,-262,-61,6,-140,0,15,42,1968,live,unknown
2254982317,19960,1,56,44,0,-899,339,-265,67,6,-140,-898,342,-262,-61,6,-140,0,3,2,8138,live,unknown
2255004713,22396,1,56,45,0,-897,335,-271,61,37,-153,-897,332,-272,61,49,-171,0,15,2398,6520,live,unknown
2255026132,21419,1,56,46,0,-898,333,-274,85,73,-165,-898,339,-275,55,110,-134,0,15,3817,3896,live,unknown
2255044929,18797,1,56,47,0,-902,342,-270,-24,98,-116,-906,338,-256,-73,-12,-153,0,15,2614,3900,live,unknown
2255063952,19023,1,56,48,0,-904,332,-244,6,-165,-220,-898,335,-264,55,-134,-269,0,15,1637,3569,live,unknown
2255082649,18697,1,56,49,0,-899,335,-298,104,262,-226,-906,324,-282,220,360,-195,0,15,334,3673,live,unknown
2255102317,19668,1,56,50,1,-898,341,-277,116,-73,-153,-900,328,-280,146,153,-250,0,15,2,1747,live,unknown
2255138717,36400,1,56,51,1,-902,325,-270,-61,104,-238,-901,328,-269,-122,-18,-153,0,15,16402,3961,live,unknown
2255158336,19619,1,56,52,1,-899,329,-272,-43,-37,-146,-899,330,-272,49,0,-171,0,15,16021,3098,live,unknown
2255176413,18077,1,56,53,1,-899,331,-270,98,37,-171,-899,333,-267,67,37,-165,0,15,14098,3764,live,unknown
2255195017,18604,1,56,54,1,-899,336,-266,6,-24,-165,-899,336,-268,-12,-43,-159,0,15,12702,3961,live,unknown
2255214131,19114,1,56,55,1,-900,332,-268,-6,-6,-153,-901,329,-268,18,0,-165,0,15,11816,3539,live,unknown
2255232513,18382,1,56,56,1,-902,329,-269,37,-24,-159,-903,328,-271,18,-31,-153,0,15,10198,3958,live,unknown
2255251519,19006,1,56,57,1,-902,327,-270,6,-31,-146,-902,329,-270,12,-24,-134,0,15,9204,3750,live,unknown
2255270113,18594,1,56,58,1,-904,330,-269,43,-18,-128,-905,331,-268,79,-18,-134,0,15,7798,3851,live,unknown
2255289013,18900,1,56,59,1,-904,329,-268,116,-24,-134,-904,328,-269,110,-43,-122,0,15,6698,3747,live,unknown
2255309119,20106,1,56,60,1,-903,327,-267,73,-43,-98,-902,327,-266,49,-37,-79,0,15,6804,2431,live,unknown
2255326698,17579,1,56,61,1,-902,327,-266,61,-55,-67,-902,325,-268,73,-61,-67,0,15,4383,3649,live,unknown
2255345239,18541,1,56,62,1,-903,323,-268,92,-31,-67,-903,324,-268,110,6,-61,0,15,2924,3906,live,unknown
2255363839,18600,1,56,63,1,-902,325,-267,134,6,-55,-903,326,-266,128,-18,-49,0,15,1524,3979,live,unknown
2255382736,18897,1,56,64,1,-903,327,-266,98,-18,-55,-903,328,-266,85,-12,-55,0,15,421,3885,live,unknown
2255402316,19580,1,56,65,1,-904,329,-265,92,0,-55,-904,329,-265,98,-6,-49,0,15,1,3102,live,unknown
2255422317,20001,1,56,66,1,-904,328,-267,98,-31,-55,-903,327,-267,79,-31,-61,0,15,2,1898,live,unknown
2255442317,20000,1,56,67,1,-902,329,-266,18,18,-67,-903,327,-267,79,-31,-61,0,3,2,8046,live,unknown
2255464818,22501,1,56,68,1,-902,331,-268,0,49,-79,-902,331,-269,18,18,-79,0,15,2503,6306,live,unknown
2255485818,21000,1,56,69,1,-901,331,-270,31,-12,-55,-900,329,-271,37,-18,-37,0,15,3503,3997,live,unknown
2255504705,18887,1,56,70,1,-901,327,-272,24,18,-37,-903,325,-271,24,31,-43,0,15,2390,3964,live,unknown
2255523502,18797,1,56,71,1,-904,325,-270,12,31,-43,-903,324,-269,-6,43,-31,0,15,1187,3860,live,unknown
2255542317,18815,1,56,72,1,-904,323,-267,-6,73,-37,-906,325,-266,-6,85,-43,0,15,2,3848,live,unknown
2255562317,20000,1,56,73,1,-906,328,-267,37,49,-55,-902,332,-271,85,37,-61,0,15,2,2644,live,unknown
2255582317,20000,1,56,74,1,-899,328,-272,92,67,-79,-901,324,-256,171,49,-146,0,15,2,1442,live,unknown
2255602317,20000,1,56,75,1,-902,328,-250,458,-79,-116,-901,324,-256,171,49,-146,0,3,2,8169,live,unknown
2255625213,22896,1,56,76,1,-904,323,-298,494,623,-134,-907,331,-266,409,366,-43,0,15,2898,5375,live,unknown
2255645741,20528,1,56,77,1,-906,342,-251,153,-98,79,-902,344,-271,92,-195,61,0,15,3426,3645,live,unknown
2255664213,18472,1,56,78,1,-897,336,-290,92,61,-49,-898,328,-290,-55,232,-98,0,15,1898,3973,live,unknown
2255683132,18919,1,56,79,1,-899,323,-279,-220,165,-55,-898,321,-274,-208,31,12,0,15,817,3854,live,unknown
2255702316,19184,1,56,80,1,-899,321,-275,-104,6,24,-900,323,-275,-61,79,18,0,15,1,3418,live,unknown
2255722317,20001,1,56,81,1,-900,327,-273,-128,146,0,-899,332,-269,-171,116,-6,0,15,2,2215,live,unknown
2255742356,20039,1,56,82,1,-900,334,-268,-104,49,-12,-899,332,-269,-171,116,-6,0,3,41,8140,live,unknown
2255765236,22880,1,56,83,1,-898,331,-269,0,61,-18,-898,331,-270,6,49,-24,0,15,2921,6186,live,unknown
2255785813,20577,1,56,84,1,-898,330,-272,-18,24,-31,-899,329,-275,-31,18,-43,0,15,3498,4407,live,unknown
2255805136,19323,1,56,85,1,-900,329,-276,-49,18,-37,-900,333,-278,-110,12,6,0,15,2821,3794,live,unknown
2255823629,18493,1,56,86,1,-900,336,-277,-214,12,55,-903,334,-267,-287,-43,61,0,15,1314,4100,live,unknown
2255842632,19003,1,56,87,1,-904,328,-251,-256,-195,24,-900,330,-259,-183,-317,-6,0,15,317,3896,live,unknown
2255862317,19685,1,56,88,1,-898,332,-299,-201,-37,31,-903,323,-300,-61,208,55,0,15,2,3011,live,unknown
2255882317,20000,1,56,89,1,-905,320,-255,0,-37,55,-902,336,-247,-146,-360,128,0,15,2,1703,live,unknown
2255902317,20000,1,56,90,1,-902,333,-286,37,12,24,-902,336,-247,-146,-360,128,0,3,2,8045,live,unknown
2255924907,22590,1,56,91,1,-901,334,-271,-232,-37,18,-900,335,-276,-159,-61,43,0,15,2592,6060,live,unknown
2255946013,21106,1,56,92,1,-900,331,-278,-61,-49,12,-901,330,-275,-6,-37,0,0,15,3698,3746,live,unknown
2255964614,18601,1,56,93,1,-900,334,-270,-24,-43,6,-900,340,-267,-67,-92,-6,0,15,2299,3843,live,unknown
2255983333,18719,1,56,94,1,-902,341,-267,-79,-104,-12,-904,336,-267,-116,-73,-24,0,15,1018,3927,live,unknown
2256002634,19301,1,56,95,1,-905,332,-266,-146,-98,-31,-904,331,-266,-128,-128,-37,0,15,319,3428,live,unknown
