time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
151094138,0,1,9,0,0,-976,212,-188,-317,73,-183,-970,162,-175,-256,-195,-12,0,3,2,8185,live,unknown
151116328,22190,1,9,1,0,-970,189,-194,-275,37,-134,-965,179,-199,-220,43,-189,0,15,2192,6145,live,unknown
151137117,20789,1,9,2,0,-959,178,-198,-201,-12,-256,-953,178,-195,-153,-128,-232,0,15,2981,4100,live,unknown
151156128,19011,1,9,3,0,-950,170,-197,49,-220,-146,-948,155,-198,293,-220,-140,0,15,1992,3944,live,unknown
151174717,18589,1,9,4,0,-949,148,-193,305,-293,-244,-952,156,-191,250,-409,-311,0,15,581,4100,live,unknown
151194138,19421,1,9,5,0,-958,164,-195,299,-427,-305,-966,164,-199,409,-360,-348,0,15,2,3458,live,unknown
151214137,19999,1,9,6,0,-975,168,-204,568,-250,-433,-979,178,-208,702,-128,-494,0,15,1,2192,live,unknown
151234137,20000,1,9,7,0,-977,189,-204,806,-98,-543,-978,198,-197,702,-128,-494,0,7,1,8032,live,unknown
151256521,22384,1,9,8,0,-983,198,-188,708,-183,-397,-981,186,-182,659,-287,-397,0,15,2385,6747,live,unknown
151278113,21592,1,9,9,0,-977,178,-176,708,-421,-446,-968,178,-172,677,-574,-470,0,15,3977,3954,live,unknown
151296913,18800,1,9,10,0,-956,174,-178,598,-635,-488,-948,165,-177,555,-549,-537,0,15,2777,3954,live,unknown
151315712,18799,1,9,11,0,-942,154,-162,452,-482,-592,-935,145,-164,153,-476,-690,0,15,1576,3848,live,unknown
151334490,18778,1,9,12,0,-940,137,-190,189,-281,-793,-956,133,-198,726,-31,-824,0,15,354,3869,live,unknown
151354138,19648,1,9,13,0,-964,145,-167,885,-98,-763,-967,163,-146,641,-446,-726,0,15,2,3021,live,unknown
151374157,20019,1,9,14,0,-968,169,-161,464,-500,-836,-968,162,-177,464,-195,-928,0,15,21,1749,live,unknown
151394137,19980,1,9,15,0,-965,120,-170,330,-116,-842,-968,162,-177,464,-195,-928,0,3,1,8175,live,unknown
151416928,22791,1,9,16,0,-964,106,-168,385,-378,-885,-962,113,-170,342,-415,-903,0,15,2792,5948,live,unknown
151437721,20793,1,9,17,0,-963,120,-173,220,-403,-854,-966,119,-174,134,-317,-739,0,15,3585,3900,live,unknown
151456412,18691,1,9,18,0,-968,111,-166,98,-262,-684,-969,102,-157,49,-299,-720,0,15,2276,4010,live,unknown
151475013,18601,1,9,19,0,-969,99,-154,-18,-311,-800,-967,95,-156,-79,-281,-848,0,15,877,4209,live,unknown
151494138,19125,1,9,20,0,-966,98,-158,-43,-244,-818,-969,100,-157,-55,-262,-720,0,15,2,3753,live,unknown
151514138,20000,1,9,21,0,-972,93,-161,18,-232,-757,-972,98,-164,43,-116,-769,0,15,2,2551,live,unknown
