time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
523872533,0,1,26,0,0,-975,28,-118,-360,-165,6,-979,30,-126,-275,-208,-18,0,15,1,2653,live,unknown
523892556,20023,1,26,1,0,-984,40,-132,-232,-177,-49,-986,48,-127,-269,-153,-98,0,15,24,1326,live,unknown
523912557,20001,1,26,2,0,-990,42,-95,-537,-421,-220,-986,48,-127,-269,-153,-98,0,3,25,8087,live,unknown
523935336,22779,1,26,3,0,-992,40,-144,-61,-269,-146,-990,42,-104,-348,-18,-67,0,15,2804,5422,live,unknown
523955805,20469,1,26,4,0,-996,57,-77,-616,-372,12,-998,61,-92,-726,-537,43,0,15,3273,3752,live,unknown
523974143,18338,1,26,5,0,-994,49,-112,-684,-519,37,-988,38,-128,-586,-366,49,0,15,1611,4214,live,unknown
523993219,19076,1,26,6,0,-984,31,-128,-507,-183,98,-986,27,-120,-385,-165,134,0,15,687,3893,live,unknown
524012533,19314,1,26,7,0,-989,28,-121,-208,-220,153,-991,38,-125,-12,-220,122,0,15,1,3324,live,unknown
524032534,20001,1,26,8,0,-993,52,-126,116,-140,92,-995,56,-124,171,-37,85,0,15,2,2178,live,unknown
524052533,19999,1,26,9,0,-994,53,-111,153,67,104,-995,56,-124,171,-37,85,0,3,1,8082,live,unknown
524074632,22099,1,26,10,0,-989,39,-109,98,153,146,-989,34,-111,73,238,104,0,15,2100,6972,live,unknown
524096109,21477,1,26,11,0,-989,33,-113,18,336,61,-989,35,-112,0,378,37,0,15,3577,4349,live,unknown
524114639,18530,1,26,12,0,-988,37,-113,24,354,24,-988,36,-115,79,360,-6,0,15,2107,4506,live,unknown
524133543,18904,1,26,13,0,-990,36,-114,67,360,-24,-991,36,-114,6,378,-43,0,15,1011,4399,live,unknown
524152533,18990,1,26,14,0,-993,35,-115,-79,366,-85,-995,38,-116,-134,317,-153,0,15,1,4099,live,unknown
