time_us,dt_us,session_id,trial_id,sample_index,phase,jaw_ax_mg,jaw_ay_mg,jaw_az_mg,jaw_gx_cdeg_s,jaw_gy_cdeg_s,jaw_gz_cdeg_s,ref_ax_mg,ref_ay_mg,ref_az_mg,ref_gx_cdeg_s,ref_gy_cdeg_s,ref_gz_cdeg_s,label,ready_mask,late_us,read_span_us,target_name,target_type
32337737,0,1,2,0,0,-990,91,-109,-31,-79,67,-990,98,-110,-24,-122,61,0,15,1,6612,live,unknown
32357829,20092,1,2,1,0,-990,97,-112,43,-153,73,-989,92,-112,134,-183,116,0,15,93,5270,live,unknown
32377738,19909,1,2,2,0,-988,86,-111,208,-171,110,-988,85,-108,232,-122,104,0,15,2,4106,live,unknown
32397738,20000,1,2,3,0,-986,84,-103,287,-73,134,-986,79,-99,391,-116,122,0,15,2,2905,live,unknown
32417738,20000,1,2,4,0,-987,76,-100,427,-165,92,-986,84,-104,317,-116,79,0,15,2,1707,live,unknown
32437758,20020,1,2,5,0,-988,113,-99,189,-12,275,-986,84,-104,317,-116,79,0,3,22,8139,live,unknown
32459910,22152,1,2,6,0,-986,88,-87,476,-293,287,-991,84,-94,415,-378,232,0,15,2174,6366,live,unknown
32480520,20610,1,2,7,0,-989,92,-101,232,-269,287,-984,84,-94,323,-281,250,0,15,2784,4506,live,unknown
32499428,18908,1,2,8,0,-985,75,-93,519,-452,92,-984,83,-105,433,-494,-92,0,15,1692,4396,live,unknown
32518024,18596,1,2,9,0,-986,100,-116,366,-323,-92,-993,108,-116,482,-177,49,0,15,288,4544,live,unknown
32537738,19714,1,2,10,0,-990,102,-104,623,-153,6,-992,110,-97,543,-73,-37,0,15,2,3637,live,unknown
32557738,20000,1,2,11,0,-994,130,-96,507,98,104,-985,123,-91,555,165,177,0,15,2,2438,live,unknown
32577738,20000,1,2,12,0,-984,102,-92,519,92,37,-984,91,-91,555,165,177,0,7,2,8028,live,unknown
32599216,21478,1,2,13,0,-969,103,-72,623,250,18,-958,104,-83,-214,677,-31,0,15,1480,7899,live,unknown
32621315,22099,1,2,14,0,-980,99,-133,-61,1111,-37,-989,87,-125,1208,989,-67,0,15,3579,4514,live,unknown
32640215,18900,1,2,15,0,-980,92,-75,848,598,-18,-991,112,-86,-256,299,-49,0,15,2479,4415,live,unknown
32658893,18678,1,2,16,0,-999,129,-134,-635,598,-208,-999,132,-152,-348,922,-201,0,15,1157,4535,live,unknown
32678324,19431,1,2,17,0,-991,127,-136,-226,830,-37,-982,121,-115,-110,562,61,0,15,588,3851,live,unknown
32697738,19414,1,2,18,0,-981,117,-106,31,366,61,-983,111,-102,-31,262,73,0,15,2,3184,live,unknown
32717738,20000,1,2,19,0,-984,105,-103,-269,98,73,-983,100,-111,-439,-61,61,0,15,2,1984,live,unknown
32737738,20000,1,2,20,0,-977,98,-122,-543,122,-24,-983,100,-111,-439,-61,61,0,3,2,8143,live,unknown
32760129,22391,1,2,21,0,-972,94,-122,-562,79,-85,-972,100,-137,-684,171,-12,0,15,2393,6479,live,unknown
32781235,21106,1,2,22,0,-970,102,-147,-647,354,92,-973,97,-147,-507,470,153,0,15,3499,4225,live,unknown
32800028,18793,1,2,23,0,-978,96,-141,-446,458,159,-984,103,-139,-427,391,177,0,15,2292,4179,live,unknown
32818831,18803,1,2,24,0,-986,108,-136,-342,360,269,-984,105,-127,-159,317,366,0,15,1095,4121,live,unknown
32837737,18906,1,2,25,0,-981,96,-109,-110,195,385,-982,89,-115,-409,43,305,0,15,1,3960,live,unknown
32857757,20020,1,2,26,0,-990,92,-139,-244,171,208,-990,94,-136,98,330,250,0,15,21,2743,live,unknown
32877738,19981,1,2,27,0,-986,91,-113,-61,201,262,-984,97,-114,-305,-43,208,0,15,2,1558,live,unknown
32897737,19999,1,2,28,0,-978,92,-157,43,208,250,-984,97,-114,-305,-43,208,0,3,1,8175,live,unknown
32919816,22079,1,2,29,0,-977,87,-140,299,171,269,-977,100,-135,232,98,317,0,15,2080,6366,live,unknown
32940708,20892,1,2,30,0,-979,113,-133,195,79,360,-984,120,-133,214,55,378,0,15,2972,4276,live,unknown
32959505,18797,1,2,31,0,-990,124,-132,244,0,366,-993,127,-129,269,-79,354,0,15,1769,4280,live,unknown
32978299,18794,1,2,32,0,-991,124,-126,305,-140,336,-987,120,-126,336,-153,360,0,15,563,4177,live,unknown
32997737,19438,1,2,33,0,-982,115,-128,287,-116,439,-978,109,-130,201,-98,531,0,15,1,3538,live,unknown
33017737,20000,1,2,34,0,-977,105,-131,165,-128,555,-979,108,-132,177,-159,470,0,15,1,2347,live,unknown
33037738,20001,1,2,35,0,-982,118,-133,305,-67,323,-982,128,-133,177,-159,470,0,7,2,8095,live,unknown
33060093,22355,1,2,36,0,-984,125,-125,415,-73,244,-983,121,-124,360,-183,195,0,15,2357,6822,live,unknown
33081315,21222,1,2,37,0,-979,117,-125,244,-226,140,-975,117,-125,49,-146,85,0,15,3579,4401,live,unknown
33100115,18800,1,2,38,0,-973,121,-123,-104,-18,43,-971,128,-120,-146,61,37,0,15,2379,4401,live,unknown
33118715,18600,1,2,39,0,-971,133,-121,-73,98,61,-973,133,-124,12,140,43,0,15,979,4601,live,unknown
33137738,19023,1,2,40,0,-976,129,-123,73,171,-43,-981,125,-124,146,165,-153,0,15,2,4291,live,unknown
33157737,19999,1,2,41,0,-981,124,-123,287,116,-226,-977,126,-121,208,98,-183,0,15,1,3092,live,unknown
33177738,20001,1,2,42,0,-977,124,-128,79,73,-116,-978,121,-133,85,110,-110,0,15,2,1890,live,unknown
33197737,19999,1,2,43,0,-978,115,-123,250,134,-189,-978,121,-133,85,110,-110,0,3,1,8151,live,unknown
33220131,22394,1,2,44,0,-972,119,-120,-140,208,-146,-976,112,-128,-311,232,-85,0,15,2395,6428,live,unknown
33241408,21277,1,2,45,0,-980,107,-132,-372,244,-67,-983,112,-132,-415,214,-67,0,15,3672,3844,live,unknown
33260024,18616,1,2,46,0,-984,121,-133,-397,171,-55,-986,126,-134,-342,177,0,0,15,2288,4082,live,unknown
33278742,18718,1,2,47,0,-986,126,-131,-342,177,43,-986,124,-128,-360,140,31,0,15,1006,4111,live,unknown
33297758,19016,1,2,48,0,-983,124,-128,-299,116,-24,-981,122,-130,-220,177,-31,0,15,22,3842,live,unknown
33317738,19980,1,2,49,0,-983,116,-129,-165,183,-6,-986,108,-129,-110,31,31,0,15,2,2660,live,unknown
33337737,19999,1,2,50,1,-977,104,-156,-452,391,-110,-986,108,-129,-110,31,31,0,3,1,8141,live,unknown
33379711,41974,1,2,51,1,-988,103,-107,665,116,-98,-989,117,-94,-403,-403,-79,0,15,21975,6365,live,unknown
33420793,41082,1,2,52,1,-979,115,-161,-238,452,-153,-977,106,-137,-153,220,-85,0,15,1,2841,live,unknown
33440794,20001,1,2,53,1,-976,108,-130,31,37,-122,-976,116,-128,104,61,-140,0,15,2,1647,live,unknown
33460793,19999,1,2,54,1,-983,124,-129,-61,24,-55,-976,116,-128,104,61,-140,0,3,1,8143,live,unknown
33482929,22136,1,2,55,1,-985,118,-129,128,-73,6,-979,112,-121,12,-85,37,0,15,2137,6386,live,unknown
33503495,20566,1,2,56,1,-978,109,-120,-55,-134,31,-976,106,-125,12,-183,12,0,15,2703,4620,live,unknown
33522315,18820,1,2,57,1,-975,104,-133,85,-153,24,-975,106,-142,92,-104,31,0,15,1523,4514,live,unknown
33541093,18778,1,2,58,1,-979,113,-143,128,-79,18,-984,120,-135,238,-92,49,0,15,301,4535,live,unknown
33560793,19700,1,2,59,1,-986,122,-124,317,-153,43,-984,118,-113,342,-183,-6,0,15,1,3583,live,unknown
33580794,20001,1,2,60,1,-978,115,-105,226,-226,-31,-976,111,-117,-18,-214,-61,0,15,2,2435,live,unknown
33600794,20000,1,2,61,1,-979,109,-137,317,-55,-49,-982,114,-131,-18,-214,-61,0,7,2,8010,live,unknown
33622897,22103,1,2,62,1,-983,121,-106,-177,-323,-12,-981,122,-132,-134,-232,-43,0,15,2105,7162,live,unknown
33644993,22096,1,2,63,1,-979,116,-145,0,-12,-18,-977,109,-136,6,24,18,0,15,4201,3866,live,unknown
33662816,17823,1,2,64,1,-978,111,-129,12,-37,37,-981,116,-130,85,-18,55,0,15,2024,4843,live,unknown
33681716,18900,1,2,65,1,-983,116,-130,140,37,73,-982,115,-128,79,37,61,0,15,924,4743,live,unknown
33700794,19078,1,2,66,1,-982,120,-126,-43,31,24,-984,126,-124,-85,61,37,0,15,2,4412,live,unknown
33720794,20000,1,2,67,1,-984,125,-122,-128,122,79,-981,118,-120,-287,183,92,0,15,2,3215,live,unknown
33740794,20000,1,2,68,1,-980,113,-120,-470,232,79,-979,112,-122,-537,244,67,0,15,2,1958,live,unknown
33760794,20000,1,2,69,1,-981,117,-133,-555,214,49,-979,112,-122,-537,244,67,0,3,2,8192,live,unknown
33783192,22398,1,2,70,1,-980,117,-135,-317,214,-61,-979,117,-131,-226,171,-116,0,15,2400,6500,live,unknown
33804315,21123,1,2,71,1,-979,117,-131,-214,134,-153,-981,115,-134,-189,110,-220,0,15,3523,4070,live,unknown
33823215,18900,1,2,72,1,-981,114,-137,-128,122,-317,-979,111,-138,-73,171,-391,0,15,2423,3968,live,unknown
33841815,18600,1,2,73,1,-977,108,-138,12,226,-427,-975,104,-138,67,342,-482,0,15,1023,4168,live,unknown
33860794,18979,1,2,74,1,-974,111,-129,-31,427,-519,-977,122,-122,-171,336,-427,0,15,2,3940,live,unknown
33880793,19999,1,2,75,1,-978,118,-131,-104,287,-354,-978,112,-135,-6,342,-342,0,15,1,2733,live,unknown
33900794,20001,1,2,76,1,-979,108,-136,-6,275,-311,-983,101,-147,92,49,-189,0,15,2,1430,live,unknown
